PLAYER_ID,SITEID,MINDATE,MAXDATE,TABLETHEO,SLOTTHEO,SLOTACTUAL,TABLEWIN,ROOM,FANDB,SHOW,OTHER,BIRTHDAY,YEAR,TOTALTHEO,TOTALCOMP,TOTALEARNINGS
2387,5,14-Jul-04,14-Jul-04,0,65.42,106.9,0,0,0,0,0,13-Dec-64,2004,65.42,0,65.42
2387,1,14-Mar-03,14-Mar-03,0,5,30,0,0,0,0,0,13-Dec-64,2003,5,0,5
2387,2,14-Mar-03,14-Mar-03,0,7.47,10,0,0,0,0,0,13-Dec-64,2003,7.47,0,7.47
2387,5,17-May-03,17-May-03,0,94.53,243.5,0,0,0,0,0,13-Dec-64,2003,94.53,0,94.53
2387,5,29-Jun-02,29-Jun-02,0,0,0,0,0,0,0,13,13-Dec-64,2002,0,13,-13
2387,5,30-Jun-02,30-Jun-02,0,53.26,144.05,0,0,0,0,0,13-Dec-64,2002,53.26,0,53.26
2388,3,23-Aug-02,23-Aug-02,0,128.33,1048,0,0,0,0,0,05-Jan-46,2002,128.33,0,128.33
2388,6,23-Aug-02,23-Aug-02,0,0,0,0,0,0,0,0,05-Jan-46,2002,0,0,0
2389,3,14-Jul-02,18-Jul-02,195.22,627.29,488.1,500,0,75.77,0,0,26-Nov-58,2002,822.51,75.77,746.74
2391,5,01-Apr-02,01-Apr-02,0,50.47,-37.45,0,0,0,0,19,29-Jul-45,2002,50.47,19,31.47
2391,5,01-Apr-03,01-Apr-03,0,9.01,20,0,0,0,0,0,29-Jul-45,2003,9.01,0,9.01
2391,5,01-Jan-02,01-Jan-02,0,56,107.1,0,0,0,0,16.9,29-Jul-45,2002,56,16.9,39.1
2391,5,01-Jul-03,01-Jul-03,0,59.09,105.25,0,0,0,0,0,29-Jul-45,2003,59.09,0,59.09
2391,5,01-Mar-02,01-Mar-02,0,77.54,-139.95,0,0,0,0,0,29-Jul-45,2002,77.54,0,77.54
2391,5,01-May-02,01-May-02,0,92.48,71.85,0,0,0,0,0,29-Jul-45,2002,92.48,0,92.48
2391,5,01-Oct-02,01-Oct-02,0,66.39,130.1,0,0,8.95,0,0,29-Jul-45,2002,66.39,8.95,57.44
2391,5,02-Jun-02,02-Jun-02,0,64.73,160.65,0,0,0,0,0,29-Jul-45,2002,64.73,0,64.73
2391,5,02-Jun-04,02-Jun-04,0,-11.08,7.95,0,0,29.9,0,0,29-Jul-45,2004,-11.08,29.9,-40.98
2391,5,02-Mar-02,02-Mar-02,0,143.03,345.85,0,0,0,0,0,29-Jul-45,2002,143.03,0,143.03
2391,5,02-Nov-04,02-Nov-04,0,46.43,-9.8,0,0,0,0,0,29-Jul-45,2004,46.43,0,46.43
2391,5,03-Dec-04,03-Dec-04,0,98.52,39.7,0,0,0,0,0,29-Jul-45,2004,98.52,0,98.52
2391,5,04-May-02,04-May-02,0,122.63,134.65,0,0,0,0,0,29-Jul-45,2002,122.63,0,122.63
2391,5,05-Feb-02,05-Feb-02,0,121.38,184.3,0,0,0,0,0,29-Jul-45,2002,121.38,0,121.38
2391,5,06-Aug-02,06-Aug-02,0,49.3,83.75,0,0,0,0,0,29-Jul-45,2002,49.3,0,49.3
2391,5,06-Mar-02,06-Mar-02,0,37.44,29.7,0,0,0,0,0,29-Jul-45,2002,37.44,0,37.44
2391,5,07-May-02,07-May-02,0,115.09,172.6,0,0,0,0,25,29-Jul-45,2002,115.09,25,90.09
2391,5,07-Oct-04,07-Oct-04,0,44.43,25.25,0,0,0,0,0,29-Jul-45,2004,44.43,0,44.43
2391,5,08-Aug-02,08-Aug-02,0,51.21,90.95,0,0,0,0,0,29-Jul-45,2002,51.21,0,51.21
2391,5,08-Jan-02,08-Jan-02,0,46.08,-91.5,0,0,0,0,35,29-Jul-45,2002,46.08,35,11.08
2391,5,08-Jun-02,08-Jun-02,0,63.1,88.15,0,0,0,0,8.95,29-Jul-45,2002,63.1,8.95,54.15
2391,5,08-Mar-02,08-Mar-02,0,84.87,122.8,0,0,0,0,18,29-Jul-45,2002,84.87,18,66.87
2391,5,08-May-02,08-May-02,0,40.29,63.9,0,0,0,0,0,29-Jul-45,2002,40.29,0,40.29
2391,5,08-Nov-04,08-Nov-04,0,46,-1.45,0,0,0,0,0,29-Jul-45,2004,46,0,46
2391,5,09-Dec-03,09-Dec-03,0,73.55,300.25,0,0,0,0,8,29-Jul-45,2003,73.55,8,65.55
2391,5,09-Jul-03,09-Jul-03,0,117.36,128.15,0,0,0,0,10,29-Jul-45,2003,117.36,10,107.36
2391,5,09-May-02,09-May-02,0,14.27,48.75,0,0,0,0,20.9,29-Jul-45,2002,14.27,20.9,-6.63
2391,5,10-Jul-02,10-Jul-02,0,230.5,433.65,0,0,0,0,0,29-Jul-45,2002,230.5,0,230.5
2391,5,10-Jun-02,10-Jun-02,0,88.47,177.45,0,0,0,0,23,29-Jul-45,2002,88.47,23,65.47
2391,5,10-May-04,10-May-04,0,-7.4,73.45,0,0,0,0,0,29-Jul-45,2004,-7.4,0,-7.4
2391,5,11-Jul-02,11-Jul-02,0,0.88,0.5,0,0,0,0,0,29-Jul-45,2002,0.88,0,0.88
2391,5,11-Oct-02,11-Oct-02,0,4.86,19.5,0,0,0,0,0,29-Jul-45,2002,4.86,0,4.86
2391,5,12-Aug-03,12-Aug-03,0,17.66,8.05,0,0,0,0,0,29-Jul-45,2003,17.66,0,17.66
2391,5,12-Mar-02,12-Mar-02,0,147.06,429.1,0,0,0,0,0,29-Jul-45,2002,147.06,0,147.06
2391,5,12-Mar-03,12-Mar-03,0,44.59,13.9,0,0,0,0,0,29-Jul-45,2003,44.59,0,44.59
2391,5,12-Oct-04,12-Oct-04,0,31.68,12.95,0,0,0,0,0,29-Jul-45,2004,31.68,0,31.68
2391,5,12-Sep-02,12-Sep-02,0,32.64,56.4,0,0,0,0,0,29-Jul-45,2002,32.64,0,32.64
2391,5,13-Dec-04,13-Dec-04,0,18.92,-42.3,0,0,0,0,0,29-Jul-45,2004,18.92,0,18.92
2391,5,13-Feb-02,13-Feb-02,0,42.62,9.05,0,0,0,0,0,29-Jul-45,2002,42.62,0,42.62
2391,5,13-Jul-02,13-Jul-02,0,79.4,221.15,0,0,20.15,0,0,29-Jul-45,2002,79.4,20.15,59.25
2391,3,13-Jul-04,13-Jul-04,0,15.58,-42.55,0,0,0,0,0,29-Jul-45,2004,15.58,0,15.58
2391,5,13-Mar-02,13-Mar-02,0,41.06,97.65,0,0,0,0,11,29-Jul-45,2002,41.06,11,30.06
2391,5,14-Aug-02,14-Aug-02,0,12.97,44.95,0,0,0,0,0,29-Jul-45,2002,12.97,0,12.97
2391,5,14-Nov-04,14-Nov-04,0,99.45,82.05,0,0,0,0,0,29-Jul-45,2004,99.45,0,99.45
2391,5,15-Apr-02,15-Apr-02,0,55.99,148.15,0,0,0,0,0,29-Jul-45,2002,55.99,0,55.99
2391,5,15-Dec-04,15-Dec-04,0,24.49,80.95,0,0,8.95,0,0,29-Jul-45,2004,24.49,8.95,15.54
2391,5,15-Jul-02,15-Jul-02,0,28.93,80,0,0,0,0,20,29-Jul-45,2002,28.93,20,8.93
2391,5,15-Jul-03,15-Jul-03,0,22.51,74.45,0,0,0,0,0,29-Jul-45,2003,22.51,0,22.51
2391,5,15-Oct-02,15-Oct-02,0,64.72,121.5,0,0,0,0,10,29-Jul-45,2002,64.72,10,54.72
2391,5,15-Oct-03,15-Oct-03,0,10.18,48.9,0,0,13.4,0,0,29-Jul-45,2003,10.18,13.4,-3.22
2391,5,16-Sep-03,16-Sep-03,0,37.23,132.6,0,0,0,0,7,29-Jul-45,2003,37.23,7,30.23
2391,5,17-Apr-02,17-Apr-02,0,69.37,101.9,0,0,0,0,0,29-Jul-45,2002,69.37,0,69.37
2391,5,17-Feb-02,17-Feb-02,0,35.67,115.1,0,0,0,0,26.95,29-Jul-45,2002,35.67,26.95,8.72
2391,5,17-Jul-02,17-Jul-02,0,58.39,157.4,0,0,0,0,0,29-Jul-45,2002,58.39,0,58.39
2391,5,17-Sep-02,17-Sep-02,0,21.51,71.85,0,0,0,0,0,29-Jul-45,2002,21.51,0,21.51
2391,5,18-Aug-02,18-Aug-02,0,62.19,141.3,0,0,0,0,10,29-Jul-45,2002,62.19,10,52.19
2391,5,18-Feb-02,18-Feb-02,0,44.96,40.4,0,0,0,0,0,29-Jul-45,2002,44.96,0,44.96
2391,5,19-Apr-02,19-Apr-02,0,62.96,193.55,0,0,0,0,0,29-Jul-45,2002,62.96,0,62.96
2391,5,19-Mar-04,19-Mar-04,0,21.27,30.5,0,0,19.65,0,0,29-Jul-45,2004,21.27,19.65,1.62
2391,5,19-Oct-04,19-Oct-04,0,60.51,131.72,0,0,0,0,0,29-Jul-45,2004,60.51,0,60.51
2391,5,20-Apr-04,20-Apr-04,0,-16,24.25,0,0,0,0,0,29-Jul-45,2004,-16,0,-16
2391,5,21-Dec-04,21-Dec-04,0,16.31,8.45,0,0,0,0,0,29-Jul-45,2004,16.31,0,16.31
2391,5,21-Jun-02,21-Jun-02,0,68.62,46.5,0,0,0,0,0,29-Jul-45,2002,68.62,0,68.62
2391,5,21-Sep-04,21-Sep-04,0,61.9,96.95,0,0,0,0,0,29-Jul-45,2004,61.9,0,61.9
2391,5,22-Apr-02,22-Apr-02,0,175.84,205.75,0,0,0,0,0,29-Jul-45,2002,175.84,0,175.84
2391,5,23-Apr-02,23-Apr-02,0,85.07,134.5,0,0,0,0,21,29-Jul-45,2002,85.07,21,64.07
2391,5,25-Mar-02,25-Mar-02,0,108.02,393.85,0,0,0,0,0,29-Jul-45,2002,108.02,0,108.02
2391,5,25-Nov-03,25-Nov-03,0,70.48,-0.15,0,0,0,0,0,29-Jul-45,2003,70.48,0,70.48
2391,5,26-Apr-02,26-Apr-02,0,101.27,203.35,0,0,0,0,0,29-Jul-45,2002,101.27,0,101.27
2391,5,26-Apr-04,26-Apr-04,0,63.85,131.4,0,0,0,0,0,29-Jul-45,2004,63.85,0,63.85
2391,5,26-May-02,26-May-02,0,76.05,8.55,0,0,0,0,19.4,29-Jul-45,2002,76.05,19.4,56.65
2391,5,26-Nov-04,26-Nov-04,0,10.13,-20.25,0,0,0,0,0,29-Jul-45,2004,10.13,0,10.13
2391,5,26-Oct-04,26-Oct-04,0,63.7,12.15,0,0,0,0,0,29-Jul-45,2004,63.7,0,63.7
2391,5,27-Aug-03,27-Aug-03,0,30.18,91.3,0,0,17.9,0,0,29-Jul-45,2003,30.18,17.9,12.28
2391,5,27-May-02,27-May-02,0,81.65,229.8,0,0,0,0,0,29-Jul-45,2002,81.65,0,81.65
2391,5,28-Jan-02,28-Jan-02,0,66.28,29.85,0,0,0,0,0,29-Jul-45,2002,66.28,0,66.28
2391,5,28-Sep-04,28-Sep-04,0,33.41,-12.15,0,0,0,0,0,29-Jul-45,2004,33.41,0,33.41
2391,5,29-Apr-02,29-Apr-02,0,87.21,-121.3,0,0,0,0,14.5,29-Jul-45,2002,87.21,14.5,72.71
2391,5,29-Nov-02,29-Nov-02,0,1.66,9.85,0,0,0,0,0,29-Jul-45,2002,1.66,0,1.66
2391,5,30-Apr-02,30-Apr-02,0,76.74,74.9,0,0,0,0,0,29-Jul-45,2002,76.74,0,76.74
2391,3,31-Oct-04,31-Oct-04,0,0,0,0,0,0,0,0,29-Jul-45,2004,0,0,0
2391,5,31-Oct-04,31-Oct-04,0,12.31,5.75,0,0,0,0,0,29-Jul-45,2004,12.31,0,12.31
2392,3,21-Apr-02,23-Apr-02,0,152.06,233.6,0,0,0,0,0,25-Jun-36,2002,152.06,0,152.06
2392,5,22-Dec-03,22-Dec-03,0,43.61,77.5,0,0,0,0,0,25-Jun-36,2003,43.61,0,43.61
2392,5,26-Mar-03,26-Mar-03,0,38.5,116.45,0,0,0,0,0,25-Jun-36,2003,38.5,0,38.5
2392,3,27-Mar-03,30-Mar-03,0,122.36,59.25,0,0,0,0,0,25-Jun-36,2003,122.36,0,122.36
2392,3,30-Apr-03,30-Apr-03,0,0,0,0,0,9.14,0,0,25-Jun-36,2003,0,9.14,-9.14
2392,5,30-Apr-03,30-Apr-03,0,31.87,81.7,0,0,5.81,0,0,25-Jun-36,2003,31.87,5.81,26.06
2392,3,30-Mar-03,31-Mar-03,0,86.98,194.35,0,0,0,0,0,25-Jun-36,2003,86.98,0,86.98
2392,5,30-Mar-03,30-Mar-03,0,0,0,0,0,0,0,0,25-Jun-36,2003,0,0,0
2393,3,21-Sep-02,21-Sep-02,0,1.36,7.55,0,0,0,0,0,09-Jun-74,2002,1.36,0,1.36
2394,5,01-Jan-02,01-Jan-02,0,58.23,213.25,0,0,0,0,0,05-Jul-66,2002,58.23,0,58.23
2394,5,01-Jun-03,01-Jun-03,0,84.1,88.75,0,0,0,0,0,05-Jul-66,2003,84.1,0,84.1
2394,5,01-Nov-03,01-Nov-03,0,0.4,3,0,0,0,0,73,05-Jul-66,2003,0.4,73,-72.6
2394,5,02-Apr-02,02-Apr-02,0,64.58,131.2,0,0,0,0,0,05-Jul-66,2002,64.58,0,64.58
2394,5,02-Aug-03,02-Aug-03,0,67.72,66.8,0,0,0,0,0,05-Jul-66,2003,67.72,0,67.72
2394,5,02-May-03,02-May-03,0,46.61,165.33,0,0,0,0,0,05-Jul-66,2003,46.61,0,46.61
2394,5,03-Apr-02,03-Apr-02,0,56.18,-202.6,0,0,0,0,0,05-Jul-66,2002,56.18,0,56.18
2394,5,03-May-03,03-May-03,0,104.62,272.56,0,0,0,0,0,05-Jul-66,2003,104.62,0,104.62
2394,5,04-Apr-04,04-Apr-04,0,65.58,136.05,0,0,0,0,0,05-Jul-66,2004,65.58,0,65.58
2394,5,04-May-03,04-May-03,0,91.35,-99.95,0,0,0,0,0,05-Jul-66,2003,91.35,0,91.35
2394,3,05-Apr-04,05-Apr-04,0,3.68,30,0,0,0,0,0,05-Jul-66,2004,3.68,0,3.68
2394,5,05-Mar-03,05-Mar-03,0,53.77,82.9,0,0,0,0,0,05-Jul-66,2003,53.77,0,53.77
2394,6,06-Apr-04,08-Apr-04,0,49.18,167.8,0,0,0,0,0,05-Jul-66,2004,49.18,0,49.18
2394,5,06-Jan-02,06-Jan-02,0,92.36,278.4,0,0,0,0,0,05-Jul-66,2002,92.36,0,92.36
2394,5,07-Sep-02,07-Sep-02,0,96.51,201.2,0,0,0,0,0,05-Jul-66,2002,96.51,0,96.51
2394,5,08-Feb-02,08-Feb-02,0,35.62,60.1,0,0,0,0,0,05-Jul-66,2002,35.62,0,35.62
2394,5,08-Mar-02,08-Mar-02,0,63.65,176.55,0,0,0,0,0,05-Jul-66,2002,63.65,0,63.65
2394,5,08-Mar-03,08-Mar-03,0,33.66,117.3,0,0,0,0,0,05-Jul-66,2003,33.66,0,33.66
2394,5,09-Feb-03,09-Feb-03,0,70.2,119.8,0,0,0,0,0,05-Jul-66,2003,70.2,0,70.2
2394,5,09-May-04,09-May-04,0,47.46,138.16,0,0,0,0,0,05-Jul-66,2004,47.46,0,47.46
2394,5,10-May-03,10-May-03,0,131.43,-85.8,0,0,0,0,0,05-Jul-66,2003,131.43,0,131.43
2394,6,11-Jul-04,14-Jul-04,0,155.74,147.37,0,0,0,0,0,05-Jul-66,2004,155.74,0,155.74
2394,5,11-May-03,11-May-03,0,96.42,189.35,0,0,0,0,0,05-Jul-66,2003,96.42,0,96.42
2394,5,12-Apr-04,12-Apr-04,0,0.55,10,0,0,0,0,0,05-Jul-66,2004,0.55,0,0.55
2394,5,15-Jun-03,15-Jun-03,0,102.51,290.9,0,0,0,0,0,05-Jul-66,2003,102.51,0,102.51
2394,5,16-Aug-03,16-Aug-03,0,51.78,250.2,0,0,0,0,0,05-Jul-66,2003,51.78,0,51.78
2394,5,16-Feb-02,16-Feb-02,0,72.56,-38,0,0,0,0,0,05-Jul-66,2002,72.56,0,72.56
2394,5,18-Apr-03,18-Apr-03,0,86.44,211.3,0,0,0,0,0,05-Jul-66,2003,86.44,0,86.44
2394,5,18-Apr-04,18-Apr-04,0,-24.39,1,0,0,0,0,0,05-Jul-66,2004,-24.39,0,-24.39
2394,5,18-Jun-03,18-Jun-03,0,107.72,12.1,0,0,0,0,0,05-Jul-66,2003,107.72,0,107.72
2394,5,19-Jan-03,19-Jan-03,0,132.83,-216.15,0,0,0,0,0,05-Jul-66,2003,132.83,0,132.83
2394,5,19-Mar-02,19-Mar-02,0,66.57,-162.7,0,0,0,0,0,05-Jul-66,2002,66.57,0,66.57
2394,5,22-Dec-02,22-Dec-02,0,10.01,60,0,0,0,0,0,05-Jul-66,2002,10.01,0,10.01
2394,5,22-Feb-03,22-Feb-03,0,162.41,309.15,0,0,0,0,0,05-Jul-66,2003,162.41,0,162.41
2394,5,23-Feb-03,23-Feb-03,0,93.09,-36.7,0,0,0,0,0,05-Jul-66,2003,93.09,0,93.09
2394,5,24-Mar-02,24-Mar-02,0,0,0,0,0,0,0,30,05-Jul-66,2002,0,30,-30
2394,5,24-Nov-02,24-Nov-02,0,102.4,68.05,0,0,0,0,0,05-Jul-66,2002,102.4,0,102.4
2394,5,25-Aug-02,25-Aug-02,0,46.8,148.55,0,0,0,0,0,05-Jul-66,2002,46.8,0,46.8
2394,5,25-Mar-02,25-Mar-02,0,18.96,95,0,0,0,0,0,05-Jul-66,2002,18.96,0,18.96
2394,5,25-Sep-04,25-Sep-04,0,6.5,15,0,0,0,0,0,05-Jul-66,2004,6.5,0,6.5
2394,5,26-Apr-03,26-Apr-03,0,71.84,209.6,0,0,0,0,0,05-Jul-66,2003,71.84,0,71.84
2394,5,26-Dec-03,26-Dec-03,0,45.13,345,0,0,0,0,0,05-Jul-66,2003,45.13,0,45.13
2394,5,26-Nov-04,26-Nov-04,0,124.22,229.65,0,0,0,0,0,05-Jul-66,2004,124.22,0,124.22
2394,5,27-Jul-02,27-Jul-02,0,71.93,175.9,0,0,0,0,0,05-Jul-66,2002,71.93,0,71.93
2394,5,27-Nov-02,27-Nov-02,0,49.09,28.55,0,0,0,0,0,05-Jul-66,2002,49.09,0,49.09
2394,5,28-Apr-02,28-Apr-02,0,23.9,46.1,0,0,0,0,0,05-Jul-66,2002,23.9,0,23.9
2394,5,28-Jul-02,28-Jul-02,0,7.98,22.55,0,0,0,0,0,05-Jul-66,2002,7.98,0,7.98
2394,5,28-Nov-02,28-Nov-02,0,37.39,45.15,0,0,0,0,0,05-Jul-66,2002,37.39,0,37.39
2394,5,29-Mar-03,29-Mar-03,0,139.32,217.3,0,0,0,0,0,05-Jul-66,2003,139.32,0,139.32
2394,5,29-Nov-02,29-Nov-02,0,49.82,188.15,0,0,0,0,0,05-Jul-66,2002,49.82,0,49.82
2394,5,30-Nov-03,30-Nov-03,0,62.62,258.45,0,0,0,0,0,05-Jul-66,2003,62.62,0,62.62
2394,5,31-Dec-02,31-Dec-02,0,1.96,10,0,0,0,0,32,05-Jul-66,2002,1.96,32,-30.04
2395,1,01-Aug-03,01-Aug-03,0,16.93,10,0,0,0,0,0,06-Dec-41,2003,16.93,0,16.93
2395,3,01-Aug-03,01-Aug-03,0,19.68,50,0,0,0,0,0,06-Dec-41,2003,19.68,0,19.68
2395,3,03-Mar-02,03-Mar-02,0,6.34,34.75,0,0,0,0,0,06-Dec-41,2002,6.34,0,6.34
2395,4,03-Mar-02,03-Mar-02,0,35.19,87.95,0,0,0,0,0,06-Dec-41,2002,35.19,0,35.19
2395,3,05-Aug-03,05-Aug-03,0,27.8,85,0,0,0,0,0,06-Dec-41,2003,27.8,0,27.8
2395,3,14-Oct-04,14-Oct-04,0,32.97,96,0,0,0,0,0,06-Dec-41,2004,32.97,0,32.97
2395,4,14-Oct-04,14-Oct-04,0,9.9,-61,0,0,0,0,0,06-Dec-41,2004,9.9,0,9.9
2395,6,14-Oct-04,14-Oct-04,0,13.55,20,0,0,0,0,0,06-Dec-41,2004,13.55,0,13.55
2395,1,27-Feb-03,27-Feb-03,0,16.68,40.02,0,0,0,0,0,06-Dec-41,2003,16.68,0,16.68
2395,3,27-Feb-03,27-Feb-03,0,30.28,59.95,0,0,0,0,0,06-Dec-41,2003,30.28,0,30.28
2395,2,28-Feb-03,28-Feb-03,0,11.23,-55.35,0,0,0,0,0,06-Dec-41,2003,11.23,0,11.23
2396,8,01-Aug-03,03-Aug-03,0,-69.69,1131,0,150,0,0,0,19-Jan-49,2003,-69.69,150,-219.69
2396,1,01-Jan-02,02-Jan-02,0,14.59,6,0,0,0,0,0,19-Jan-49,2002,14.59,0,14.59
2396,8,01-Sep-02,01-Sep-02,0,270.6,820,0,0,0,0,0,19-Jan-49,2002,270.6,0,270.6
2396,8,02-Sep-02,02-Sep-02,0,371.18,302,0,0,0,0,0,19-Jan-49,2002,371.18,0,371.18
2396,8,03-Sep-02,03-Sep-02,0,92.22,1350,0,40,0,0,0,19-Jan-49,2002,92.22,40,52.22
2396,8,04-Apr-04,04-Apr-04,0,0,0,0,0,0,79.91,0,19-Jan-49,2004,0,79.91,-79.91
2396,5,04-Aug-04,04-Aug-04,0,0,0,0,120.3015,0,0,0,19-Jan-49,2004,0,120.3015,-120.3015
2396,6,05-Aug-04,05-Aug-04,0,0,0,0,175,0,0,0,19-Jan-49,2004,0,175,-175
2396,8,05-Aug-04,05-Aug-04,0,0,0,0,175,0,0,0,19-Jan-49,2004,0,175,-175
2396,8,05-Sep-03,07-Sep-03,0,1148.64,5280.25,0,150,202.96,0,0,19-Jan-49,2003,1148.64,352.96,795.68
2396,6,06-Sep-03,06-Sep-03,0,0,0,0,0,0,0,0,19-Jan-49,2003,0,0,0
2396,8,08-Jun-03,08-Jun-03,0,-145.88,277,0,0,0,0,0,19-Jan-49,2003,-145.88,0,-145.88
2396,8,08-Nov-03,08-Nov-03,0,2.21,846,0,0,0,0,0,19-Jan-49,2003,2.21,0,2.21
2396,8,10-Dec-04,12-Dec-04,0,-113.65,627,0,150,0,0,0,19-Jan-49,2004,-113.65,150,-263.65
2396,8,11-Apr-03,12-Apr-03,0,512.6,-1419.25,0,150,0,0,0,19-Jan-49,2003,512.6,150,362.6
2396,8,11-Jul-03,12-Jul-03,0,450.67,984.5,0,150,55,0,0,19-Jan-49,2003,450.67,205,245.67
2396,8,12-Dec-03,13-Dec-03,0,595.2,-139,0,150,0,0,0,19-Jan-49,2003,595.2,150,445.2
2396,1,12-Jul-03,12-Jul-03,0,0,0,0,0,0,0,0,19-Jan-49,2003,0,0,0
2396,8,12-Mar-04,13-Mar-04,0,788.74,-3989,0,75,14.99,0,0,19-Jan-49,2004,788.74,89.99,698.75
2396,8,13-Apr-03,13-Apr-03,0,0,0,0,0,38.25,0,0,19-Jan-49,2003,0,38.25,-38.25
2396,4,13-Dec-03,13-Dec-03,0,0,0,0,0,0,0,0,19-Jan-49,2003,0,0,0
2396,6,13-Dec-03,13-Dec-03,0,0,0,0,0,0,0,0,19-Jan-49,2003,0,0,0
2396,8,13-Feb-04,14-Feb-04,0,781.91,1770.25,0,75,23.5,0,0,19-Jan-49,2004,781.91,98.5,683.41
2396,8,13-Jun-03,14-Jun-03,0,1346.1,-1017,0,150,0,0,0,19-Jan-49,2003,1346.1,150,1196.1
2396,6,13-Mar-04,13-Mar-04,0,0,0,0,0,0,0,0,19-Jan-49,2004,0,0,0
2396,8,13-May-04,15-May-04,0,262.05,2044,0,140,59.97,0,0,19-Jan-49,2004,262.05,199.97,62.08
2396,8,13-Oct-02,13-Oct-02,0,16.86,0,0,40,0,0,0,19-Jan-49,2002,16.86,40,-23.14
2396,1,14-Jun-03,14-Jun-03,0,0,0,0,0,0,0,0,19-Jan-49,2003,0,0,0
2396,8,14-Mar-04,14-Mar-04,0,0,0,0,75,0,0,0,19-Jan-49,2004,0,75,-75
2396,8,15-Feb-04,15-Feb-04,0,0,0,0,75,0,0,0,19-Jan-49,2004,0,75,-75
2396,8,15-Jun-03,15-Jun-03,0,0,0,0,0,64.75,0,0,19-Jan-49,2003,0,64.75,-64.75
2396,8,16-Feb-04,16-Feb-04,0,0,0,0,0,27.25,0,0,19-Jan-49,2004,0,27.25,-27.25
2396,8,16-Jan-04,17-Jan-04,0,1025.47,3041,0,75,59.96,0,0,19-Jan-49,2004,1025.47,134.96,890.51
2396,8,16-May-04,16-May-04,0,0,0,0,75,0,0,0,19-Jan-49,2004,0,75,-75
2396,6,17-Jan-04,17-Jan-04,0,0,0,0,0,0,0,0,19-Jan-49,2004,0,0,0
2396,6,17-Jul-03,20-Jul-03,0,124.35,836,0,0,33,0,8,19-Jan-49,2003,124.35,41,83.35
2396,8,17-May-04,17-May-04,0,0,0,0,0,45.5,0,0,19-Jan-49,2004,0,45.5,-45.5
2396,8,17-Oct-03,18-Oct-03,0,765.84,812,0,150,0,0,0,19-Jan-49,2003,765.84,150,615.84
2396,8,17-Sep-04,17-Sep-04,0,290.6,1349,0,0,0,0,0,19-Jan-49,2004,290.6,0,290.6
2396,3,18-Feb-03,18-Feb-03,0,31.41,113.25,0,0,0,0,0,19-Jan-49,2003,31.41,0,31.41
2396,8,18-Jan-04,18-Jan-04,0,0,0,0,75,0,0,0,19-Jan-49,2004,0,75,-75
2396,6,18-Mar-02,18-Mar-02,0,58.07,400,0,0,0,0,0,19-Jan-49,2002,58.07,0,58.07
2396,8,18-May-03,18-May-03,0,60.19,367,0,0,0,0,0,19-Jan-49,2003,60.19,0,60.19
2396,6,18-Oct-03,18-Oct-03,0,0,0,0,0,0,0,0,19-Jan-49,2003,0,0,0
2396,6,18-Sep-04,18-Sep-04,0,0,0,0,0,0,0,0,19-Jan-49,2004,0,0,0
2396,8,18-Sep-04,18-Sep-04,0,516.4,123,0,0,0,0,0,19-Jan-49,2004,516.4,0,516.4
2396,8,19-Jan-02,19-Jan-02,0,86.23,331,0,0,0,0,0,19-Jan-49,2002,86.23,0,86.23
2396,2,19-Jul-03,19-Jul-03,0,3.65,37.75,0,0,0,0,0,19-Jan-49,2003,3.65,0,3.65
2396,3,19-Jul-03,19-Jul-03,0,114.57,376,0,0,0,0,0,19-Jan-49,2003,114.57,0,114.57
2396,1,19-Mar-02,19-Mar-02,0,7.84,72.75,0,0,0,0,0,19-Jan-49,2002,7.84,0,7.84
2396,8,19-Nov-04,21-Nov-04,0,370.76,2056,0,150,15,49.91,0,19-Jan-49,2004,370.76,214.91,155.85
2396,8,19-Oct-03,19-Oct-03,0,0,0,0,0,39.25,0,0,19-Jan-49,2003,0,39.25,-39.25
2396,5,19-Sep-04,19-Sep-04,0,0,0,0,0,4.98,0,0,19-Jan-49,2004,0,4.98,-4.98
2396,8,19-Sep-04,19-Sep-04,0,0,0,0,0,25,0,0,19-Jan-49,2004,0,25,-25
2396,8,20-Aug-04,21-Aug-04,0,839.22,865,0,0,0,0,0,19-Jan-49,2004,839.22,0,839.22
2396,8,20-Jan-02,20-Jan-02,0,44.01,370.25,0,40,0,0,0,19-Jan-49,2002,44.01,40,4.01
2396,8,20-Mar-04,20-Mar-04,0,513.72,-2525,0,0,0,0,0,19-Jan-49,2004,513.72,0,513.72
2396,1,21-Aug-04,21-Aug-04,0,0,0,0,75,0,0,0,19-Jan-49,2004,0,75,-75
2396,6,21-Aug-04,21-Aug-04,0,0,0,0,0,0,0,0,19-Jan-49,2004,0,0,0
2396,8,22-Aug-04,22-Aug-04,0,0,0,0,75,0,0,0,19-Jan-49,2004,0,75,-75
2396,3,22-Feb-03,22-Feb-03,0,0,0,0,0,0,0,0,19-Jan-49,2003,0,0,0
2396,6,22-Feb-03,22-Feb-03,0,0,0,0,0,0,0,0,19-Jan-49,2003,0,0,0
2396,8,22-Feb-03,22-Feb-03,0,66.67,645,0,75,40.25,0,0,19-Jan-49,2003,66.67,115.25,-48.58
2396,8,22-Jun-02,22-Jun-02,0,275.17,2116,0,0,0,0,0,19-Jan-49,2002,275.17,0,275.17
