HOTEL_CUSTOMER_ID,PLAYER_ID,FOL_ACT_ARR_DATE,FOL_ACT_DEP_DATE,DEBIT_TTL,CREDIT_TTL,Rev_TTL,Earnings_TTL,ROOMDEBIT,ROOMCREDIT,Room_Rev,Room_Earnings,OTHERDEBIT,OTHERCREDIT,Other_Rev,Other_Earnings,FNBDEBIT,FNBCREDIT,FNB_Rev,FNB_Earnings,ENTERTNDEBIT,ENTERTNCREDIT,Entertn_Rev,Entertn_Earnings,RETLCREDIT,RETLDEBIT,Retl_Rev,Retl_Earnings,TOTAL_CHARGES,Is Casino
767,2361,18-Sep-2003,21-Sep-2003,163.5,0,163.5,32.7,81.75,0,81.75,16.35,81.75,0,81.75,16.35,0,0,0,0,0,0,0,0,0,0,0,0,163.5,1
767,2361,18-Sep-2003,21-Sep-2003,154.48,0,154.48,36.7144,0,0,0,0,81.75,0,81.75,16.35,72.73,0,72.73,20.3644,0,0,0,0,0,0,0,0,154.48,1
767,2361,29-Jun-2003,1-Jul-2003,44.85,0,44.85,8.97,0,0,0,0,44.85,0,44.85,8.97,0,0,0,0,0,0,0,0,0,0,0,0,44.85,1
767,2361,29-Nov-2003,30-Nov-2003,27.25,0,27.25,5.45,0,0,0,0,27.25,0,27.25,5.45,0,0,0,0,0,0,0,0,0,0,0,0,27.25,1
768,2398,23-May-2002,24-May-2002,261.54,0,261.54,52.308,261.54,0,261.54,52.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.54,0
769,2714,30-May-2002,31-May-2002,87.23,0,87.23,18.3252,76.24,0,76.24,15.248,0,0,0,0,10.99,0,10.99,3.0772,0,0,0,0,0,0,0,0,87.23,1
770,2540,3-Jul-2002,7-Jul-2002,374.96,0,374.96,74.992,374.96,0,374.96,74.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.96,0
771,2514,21-Apr-2002,24-Apr-2002,207.01,0,207.01,41.402,206.01,0,206.01,41.202,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,207.01,0
772,2418,24-May-2002,27-May-2002,302.18,0,302.18,60.436,291.03,0,291.03,58.206,11.15,0,11.15,2.23,0,0,0,0,0,0,0,0,0,0,0,0,302.18,0
773,2528,4-Jan-2002,10-Jan-2002,857.3,0,857.3,239.964,0,0,0,0,1,0,1,0.2,856.3,0,856.3,239.764,0,0,0,0,0,0,0,0,857.3,1
774,4740,11-Oct-2003,14-Oct-2003,523.05,0,523.05,104.61,523.05,0,523.05,104.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.05,0
774,4740,20-Sep-2002,22-Sep-2002,424.18,0,424.18,97.4552,239.68,0,239.68,47.936,26.76,0,26.76,5.352,157.74,0,157.74,44.1672,0,0,0,0,0,0,0,0,424.18,0
774,4740,22-Feb-2002,24-Feb-2002,326.88,0,326.88,65.376,326.88,0,326.88,65.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.88,0
774,4740,22-Feb-2002,24-Feb-2002,392.88,0,392.88,83.856,326.88,0,326.88,65.376,0,0,0,0,66,0,66,18.48,0,0,0,0,0,0,0,0,392.88,0
775,2512,31-Mar-2002,2-Apr-2002,631.73,0,631.73,131.39,566.68,0,566.68,113.336,2,0,2,0.4,63.05,0,63.05,17.654,0,0,0,0,0,0,0,0,631.73,1
776,2478,9-Mar-2002,10-Mar-2002,176.34,0,176.34,35.268,174.34,0,174.34,34.868,2,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,176.34,1
777,6206,15-Nov-2002,17-Nov-2002,218,0,218,43.6,218,0,218,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1
778,2499,5-Mar-2002,6-Mar-2002,174.34,0,174.34,34.868,0,0,0,0,174.34,0,174.34,34.868,0,0,0,0,0,0,0,0,0,0,0,0,174.34,0
779,2494,4-Feb-2002,7-Feb-2002,441.83,0,441.83,89.886,421.83,0,421.83,84.366,1,0,1,0.2,19,0,19,5.32,0,0,0,0,0,0,0,0,441.83,0
780,2620,18-Feb-2002,21-Feb-2002,1411.97,0,1411.97,347.8996,544.64,0,544.64,108.928,48.51,0,48.51,9.702,818.82,0,818.82,229.2696,0,0,0,0,0,0,0,0,1411.97,1
780,2620,18-Feb-2002,21-Feb-2002,640.24,0,640.24,128.848,588.24,0,588.24,117.648,42,0,42,8.4,10,0,10,2.8,0,0,0,0,0,0,0,0,640.24,1
780,2620,19-Feb-2002,21-Feb-2002,1569.92,0,1569.92,313.984,1557.92,0,1557.92,311.584,12,0,12,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1569.92,1
781,2538,31-May-2002,2-Jun-2002,2106.15,0,2106.15,438.5236,1882.98,0,1882.98,376.596,7,0,7,1.4,216.17,0,216.17,60.5276,0,0,0,0,0,0,0,0,2106.15,1
782,2552,9-Feb-2002,13-Feb-2002,82.09,0,82.09,17.7452,0,0,0,0,65.5,0,65.5,13.1,16.59,0,16.59,4.6452,0,0,0,0,0,0,0,0,82.09,1
782,2552,11-Feb-2002,13-Feb-2002,4.5,0,4.5,1.1,0,0,0,0,2,0,2,0.4,2.5,0,2.5,0.7,0,0,0,0,0,0,0,0,4.5,1
782,2552,24-Oct-2002,28-Oct-2002,44,0,44,9.8416,0,0,0,0,30.98,0,30.98,6.196,13.02,0,13.02,3.6456,0,0,0,0,0,0,0,0,44,1
783,2448,17-Jun-2002,21-Jun-2002,448.12,0,448.12,104.7848,258.61,0,258.61,51.722,0,0,0,0,189.51,0,189.51,53.0628,0,0,0,0,0,0,0,0,448.12,0
784,2630,6-Aug-2004,8-Aug-2004,279.04,0,279.04,55.808,279.04,0,279.04,55.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.04,0
784,2630,10-Aug-2002,12-Aug-2002,176.58,0,176.58,35.316,176.58,0,176.58,35.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.58,0
785,6572,18-Jan-2003,20-Jan-2003,553.03,0,553.03,85.5628,194.02,0,194.02,38.804,37.97,0,37.97,7.594,281.41,0,281.41,78.7948,0,0,0,0,0,39.63,-39.63,-39.63,553.03,0
785,6572,19-Jan-2002,21-Jan-2002,384.96,0,384.96,84.36,226.87,0,226.87,45.374,65.99,0,65.99,13.198,92.1,0,92.1,25.788,0,0,0,0,0,0,0,0,384.96,0
785,6572,19-Jan-2003,20-Jan-2003,152.54,0,152.54,30.508,152.54,0,152.54,30.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.54,0
786,2560,15-Aug-2004,18-Aug-2004,270.45,25,245.45,36.29,261.45,0,261.45,52.29,0,0,0,0,9,25,-16,-16,0,0,0,0,0,0,0,0,245.45,1
786,2560,21-Jul-2002,22-Jul-2002,76.24,0,76.24,15.248,76.24,0,76.24,15.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.24,1
786,2560,21-Sep-2002,23-Sep-2002,328.01,0,328.01,73.2164,217.88,0,217.88,43.576,14.95,0,14.95,2.99,95.18,0,95.18,26.6504,0,0,0,0,0,0,0,0,328.01,1
786,2560,24-Aug-2002,26-Aug-2002,185.24,0,185.24,37.048,0,0,0,0,185.24,0,185.24,37.048,0,0,0,0,0,0,0,0,0,0,0,0,185.24,1
786,2560,24-Aug-2002,26-Aug-2002,107.91,0,107.91,21.582,0,0,0,0,107.91,0,107.91,21.582,0,0,0,0,0,0,0,0,0,0,0,0,107.91,1
787,2487,27-Sep-2002,29-Sep-2002,27.86,0,27.86,7.8008,0,0,0,0,0,0,0,0,27.86,0,27.86,7.8008,0,0,0,0,0,0,0,0,27.86,1
788,2544,11-Mar-2002,13-Mar-2002,511.22,0,511.22,107.9048,259.42,0,259.42,51.884,181.04,0,181.04,36.208,70.76,0,70.76,19.8128,0,0,0,0,0,0,0,0,511.22,1
789,2567,24-Mar-2002,30-Mar-2002,682.68,0,682.68,137.176,671.68,0,671.68,134.336,3,0,3,0.6,8,0,8,2.24,0,0,0,0,0,0,0,0,682.68,1
790,2548,6-Dec-2004,9-Dec-2004,356.43,0,356.43,71.286,356.43,0,356.43,71.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.43,0
790,2548,7-Dec-2002,10-Dec-2002,553.57,0,553.57,114.1628,258.33,0,258.33,51.666,252.13,0,252.13,50.426,43.11,0,43.11,12.0708,0,0,0,0,0,0,0,0,553.57,0
790,2548,8-Dec-2003,11-Dec-2003,279.57,0,279.57,55.914,258.33,0,258.33,51.666,21.24,0,21.24,4.248,0,0,0,0,0,0,0,0,0,0,0,0,279.57,0
791,2672,20-Jul-2002,27-Jul-2002,98.1,0,98.1,19.62,98.1,0,98.1,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1,1
792,2554,3-Feb-2002,7-Feb-2002,576.44,0,576.44,115.288,562.44,0,562.44,112.488,14,0,14,2.8,0,0,0,0,0,0,0,0,0,0,0,0,576.44,0
793,2682,1-Feb-2002,4-Feb-2002,377.52,0,377.52,79.48,326.82,0,326.82,65.364,1,0,1,0.2,49.7,0,49.7,13.916,0,0,0,0,0,0,0,0,377.52,1
793,2682,24-Jan-2003,27-Jan-2003,383.32,0,383.32,76.664,381.32,0,381.32,76.264,2,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,383.32,1
793,2682,30-Jan-2004,2-Feb-2004,381.35,0,381.35,76.27,381.35,0,381.35,76.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.35,1
794,2645,4-Feb-2002,6-Feb-2002,299.72,0,299.72,61.424,281.22,0,281.22,56.244,0,0,0,0,18.5,0,18.5,5.18,0,0,0,0,0,0,0,0,299.72,0
795,2574,14-Aug-2002,16-Aug-2002,130.68,0,130.68,26.136,130.68,0,130.68,26.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.68,1
795,2574,14-Aug-2002,16-Aug-2002,152.48,0,152.48,30.496,152.48,0,152.48,30.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.48,1
796,2589,20-Jul-2003,24-Jul-2003,386.54,0,386.54,78.748,348.56,0,348.56,69.712,19.98,0,19.98,3.996,18,0,18,5.04,0,0,0,0,0,0,0,0,386.54,0
796,2589,31-Jul-2002,4-Aug-2002,706.39,0,706.39,145.606,497.34,0,497.34,99.468,154.95,0,154.95,30.99,54.1,0,54.1,15.148,0,0,0,0,0,0,0,0,706.39,0
797,2666,14-Nov-2002,17-Nov-2002,429.22,0,429.22,88.884,378.23,0,378.23,75.646,12.99,0,12.99,2.598,38,0,38,10.64,0,0,0,0,0,0,0,0,429.22,0
798,2581,6-Apr-2002,7-Apr-2002,283.43,0,283.43,69.7732,119.84,0,119.84,23.968,0,0,0,0,163.59,0,163.59,45.8052,0,0,0,0,0,0,0,0,283.43,1
798,2581,6-Apr-2002,7-Apr-2002,174.34,0,174.34,34.868,174.34,0,174.34,34.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.34,1
799,2608,2-Jul-2004,5-Jul-2004,250.65,0,250.65,50.13,0,0,0,0,250.65,0,250.65,50.13,0,0,0,0,0,0,0,0,0,0,0,0,250.65,1
799,2608,4-Nov-2002,10-Nov-2002,709.14,0,709.14,141.828,708.14,0,708.14,141.628,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,709.14,1
799,2608,19-Oct-2003,26-Oct-2003,915.25,0,915.25,183.05,915.25,0,915.25,183.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915.25,1
799,2608,19-Sep-2004,25-Sep-2004,893.78,25,868.78,176.1384,839,0,839,167.8,0,0,0,0,54.78,25,29.78,8.3384,0,0,0,0,0,0,0,0,868.78,1
800,5750,5-Sep-2002,9-Sep-2002,818.14,0,818.14,191.0152,392.16,0,392.16,78.432,83.64,0,83.64,16.728,342.34,0,342.34,95.8552,0,0,0,0,0,0,0,0,818.14,0
801,4917,1-Jan-2002,6-Jan-2002,758.92,0,758.92,164.712,381.32,0,381.32,76.264,216,0,216,43.2,161.6,0,161.6,45.248,0,0,0,0,0,0,0,0,758.92,1
802,2712,9-Jun-2002,13-Jun-2002,364.61,0,364.61,72.922,364.61,0,364.61,72.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.61,1
803,2491,18-Jan-2002,20-Jan-2002,305.08,0,305.08,61.016,305.08,0,305.08,61.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.08,0
804,2690,10-May-2002,13-May-2002,228.73,0,228.73,45.746,228.72,0,228.72,45.744,0.01,0,0.01,0.002,0,0,0,0,0,0,0,0,0,0,0,0,228.73,0
805,2751,18-Sep-2002,22-Sep-2002,447.66,0,447.66,89.532,446.66,0,446.66,89.332,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,447.66,1
806,2648,9-Aug-2002,12-Aug-2002,95.34,0,95.34,26.6952,0,0,0,0,0,0,0,0,95.34,0,95.34,26.6952,0,0,0,0,0,0,0,0,95.34,0
807,2556,16-Jun-2002,18-Jun-2002,446.03,0,446.03,93.5244,261.36,0,261.36,52.272,130.69,0,130.69,26.138,53.98,0,53.98,15.1144,0,0,0,0,0,0,0,0,446.03,1
808,2767,2-Aug-2002,7-Aug-2002,245.81,0,245.81,52.9852,196.02,0,196.02,39.204,2,0,2,0.4,47.79,0,47.79,13.3812,0,0,0,0,0,0,0,0,245.81,1
809,2777,8-Oct-2002,9-Oct-2002,13.71,0,13.71,2.742,0,0,0,0,13.71,0,13.71,2.742,0,0,0,0,0,0,0,0,0,0,0,0,13.71,1
809,2777,20-Jul-2002,23-Jul-2002,309.08,0,309.08,76.9552,119.84,0,119.84,23.968,0,0,0,0,189.24,0,189.24,52.9872,0,0,0,0,0,0,0,0,309.08,1
810,2671,3-Feb-2002,4-Feb-2002,87.14,0,87.14,17.428,87.14,0,87.14,17.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.14,0
811,2576,4-Jul-2003,7-Jul-2003,328.44,0,328.44,110.7464,0,0,0,0,89.71,0,89.71,17.942,120.73,0,120.73,33.8044,118,0,118,59,0,0,0,0,328.44,1
811,2576,6-Dec-2002,8-Dec-2002,110.16,0,110.16,30.3648,0,0,0,0,6,0,6,1.2,104.16,0,104.16,29.1648,0,0,0,0,0,0,0,0,110.16,1
811,2576,19-Nov-2004,22-Nov-2004,277.26,0,277.26,76.0136,0,0,0,0,20.24,0,20.24,4.048,257.02,0,257.02,71.9656,0,0,0,0,0,0,0,0,277.26,1
811,2576,24-Oct-2003,27-Oct-2003,329.15,0,329.15,92.002,0,0,0,0,2,0,2,0.4,327.15,0,327.15,91.602,0,0,0,0,0,0,0,0,329.15,1
812,2808,15-Feb-2002,18-Feb-2002,1146.77,0,1146.77,321.0956,0,0,0,0,0,0,0,0,1146.77,0,1146.77,321.0956,0,0,0,0,0,0,0,0,1146.77,1
813,2661,24-Jan-2003,25-Jan-2003,98.04,0,98.04,19.608,98.04,0,98.04,19.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.04,1
813,2661,29-Mar-2002,31-Mar-2002,3.3,0,3.3,0.66,0,0,0,0,3.3,0,3.3,0.66,0,0,0,0,0,0,0,0,0,0,0,0,3.3,1
814,2664,14-Mar-2002,17-Mar-2002,487.23,0,487.23,97.446,487.23,0,487.23,97.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.23,0
814,2664,17-Mar-2002,20-Mar-2002,487.23,0,487.23,97.446,487.23,0,487.23,97.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.23,0
814,2664,17-Sep-2003,21-Sep-2003,737.88,0,737.88,147.576,737.88,0,737.88,147.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.88,0
815,2525,11-Dec-2002,15-Dec-2002,633.45,0,633.45,120.6972,479.36,0,479.36,95.872,77,0,77,15.4,67.59,0,67.59,18.9252,0,0,0,0,0,9.5,-9.5,-9.5,633.45,1
816,2819,22-May-2002,27-May-2002,594.05,0,594.05,118.81,594.05,0,594.05,118.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.05,0
817,2830,30-Jun-2002,2-Jul-2002,130.68,0,130.68,26.136,130.68,0,130.68,26.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.68,1
818,4697,16-Feb-2002,17-Feb-2002,272.44,0,272.44,54.488,272.44,0,272.44,54.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.44,0
819,2599,8-Nov-2003,11-Nov-2003,5,0,5,1.4,0,0,0,0,0,0,0,0,5,0,5,1.4,0,0,0,0,0,0,0,0,5,1
819,2599,9-Nov-2002,11-Nov-2002,218,0,218,43.6,218,0,218,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1
819,2599,9-Nov-2003,11-Nov-2003,218,0,218,43.6,218,0,218,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1
819,2599,10-Aug-2003,17-Aug-2003,157.93,0,157.93,31.586,130.68,0,130.68,26.136,27.25,0,27.25,5.45,0,0,0,0,0,0,0,0,0,0,0,0,157.93,1
819,2599,13-Feb-2003,16-Feb-2003,250.64,0,250.64,50.128,0,0,0,0,250.64,0,250.64,50.128,0,0,0,0,0,0,0,0,0,0,0,0,250.64,1
819,2599,13-Feb-2003,16-Feb-2003,392.28,0,392.28,78.456,141.64,0,141.64,28.328,250.64,0,250.64,50.128,0,0,0,0,0,0,0,0,0,0,0,0,392.28,1
819,2599,17-Apr-2003,20-Apr-2003,218,0,218,43.6,218,0,218,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1
819,2599,19-May-2002,23-May-2002,76.24,0,76.24,15.248,0,0,0,0,76.24,0,76.24,15.248,0,0,0,0,0,0,0,0,0,0,0,0,76.24,1
819,2599,24-May-2003,26-May-2003,109,0,109,21.8,109,0,109,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1
819,2599,25-Dec-2003,27-Dec-2003,239.7,0,239.7,47.94,239.7,0,239.7,47.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.7,1
819,2599,27-Dec-2002,1-Jan-2003,250.64,0,250.64,50.128,250.64,0,250.64,50.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.64,1
819,2599,28-Dec-2002,1-Jan-2003,218,0,218,43.6,218,0,218,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1
819,2599,29-Mar-2003,1-Apr-2003,109,0,109,21.8,109,0,109,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1
819,2599,30-Aug-2003,31-Aug-2003,217.94,0,217.94,43.588,217.94,0,217.94,43.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.94,1
820,2615,1-Jan-2003,3-Jan-2003,76.29,0,76.29,15.258,76.29,0,76.29,15.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.29,1
820,2615,20-Oct-2002,22-Oct-2002,204.29,0,204.29,45.0028,152.48,0,152.48,30.496,0,0,0,0,51.81,0,51.81,14.5068,0,0,0,0,0,0,0,0,204.29,1
821,6578,24-Dec-2002,27-Dec-2002,200.42,0,200.42,40.084,196.02,0,196.02,39.204,4.4,0,4.4,0.88,0,0,0,0,0,0,0,0,0,0,0,0,200.42,0
822,2669,9-May-2004,11-May-2004,264.24,25,239.24,54.968,124.26,0,124.26,24.852,25.98,0,25.98,5.196,114,25,89,24.92,0,0,0,0,0,0,0,0,239.24,0
822,2669,29-Jan-2002,31-Jan-2002,318,0,318,66.1712,204.26,0,204.26,40.852,81.6,0,81.6,16.32,32.14,0,32.14,8.9992,0,0,0,0,0,0,0,0,318,0
823,4101,24-Mar-2002,29-Mar-2002,586.22,0,586.22,117.244,585.21,0,585.21,117.042,1.01,0,1.01,0.202,0,0,0,0,0,0,0,0,0,0,0,0,586.22,1
824,2899,4-Aug-2002,10-Aug-2002,521.48,0,521.48,104.296,503.98,0,503.98,100.796,17.5,0,17.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,521.48,0
824,2899,7-Jul-2003,13-Jul-2003,533.65,0,533.65,119.05,474,0,474,94.8,4.65,0,4.65,0.93,19,0,19,5.32,36,0,36,18,0,0,0,0,533.65,0
825,2780,12-Jun-2003,15-Jun-2003,130,0,130,36.4,0,0,0,0,0,0,0,0,130,0,130,36.4,0,0,0,0,0,0,0,0,130,1
825,2780,24-Aug-2003,26-Aug-2003,1,0,1,0.2,0,0,0,0,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
825,2780,31-May-2002,3-Jun-2002,1843.63,0,1843.63,383.4644,1635,0,1635,327,24.4,0,24.4,4.88,184.23,0,184.23,51.5844,0,0,0,0,0,0,0,0,1843.63,1
826,2563,23-May-2003,24-May-2003,147.64,0,147.64,29.528,141.64,0,141.64,28.328,6,0,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,147.64,0
826,2563,23-May-2003,24-May-2003,199.04,0,199.04,44.4,141.64,0,141.64,28.328,0,0,0,0,57.4,0,57.4,16.072,0,0,0,0,0,0,0,0,199.04,0
826,2563,26-Feb-2002,28-Feb-2002,278.58,0,278.58,56.6904,250.7,0,250.7,50.14,15.7,0,15.7,3.14,12.18,0,12.18,3.4104,0,0,0,0,0,0,0,0,278.58,0
827,2658,15-Nov-2002,16-Nov-2002,41.8,0,41.8,-6.132,0,0,0,0,9.99,0,9.99,1.998,18.5,0,18.5,5.18,0,0,0,0,0,13.31,-13.31,-13.31,41.8,1
827,2658,18-Jul-2003,21-Jul-2003,634.65,0,634.65,140.5132,196.08,0,196.08,39.216,138.7,0,138.7,27.74,291.74,0,291.74,81.6872,0,0,0,0,0,8.13,-8.13,-8.13,634.65,1
827,2658,19-Nov-2004,20-Nov-2004,214.06,0,214.06,52.9648,87.15,0,87.15,17.43,0,0,0,0,126.91,0,126.91,35.5348,0,0,0,0,0,0,0,0,214.06,1
827,2658,24-Apr-2003,25-Apr-2003,76.24,0,76.24,15.248,76.24,0,76.24,15.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.24,1
827,2658,24-Apr-2003,25-Apr-2003,81.74,0,81.74,16.788,76.24,0,76.24,15.248,0,0,0,0,5.5,0,5.5,1.54,0,0,0,0,0,0,0,0,81.74,1
828,2919,30-Mar-2002,3-Apr-2002,390.3,0,390.3,82.8552,304.96,0,304.96,60.992,25.4,0,25.4,5.08,59.94,0,59.94,16.7832,0,0,0,0,0,0,0,0,390.3,0
829,2742,16-May-2003,18-May-2003,265.67,0,265.67,53.454,239.68,0,239.68,47.936,21.99,0,21.99,4.398,4,0,4,1.12,0,0,0,0,0,0,0,0,265.67,1
829,2742,16-May-2003,18-May-2003,323.98,0,323.98,71.54,239.68,0,239.68,47.936,0,0,0,0,84.3,0,84.3,23.604,0,0,0,0,0,0,0,0,323.98,1
829,2742,16-May-2003,18-May-2003,239.68,0,239.68,47.936,239.68,0,239.68,47.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.68,1
829,2742,22-Mar-2002,24-Mar-2002,492.63,0,492.63,110.042,348.68,0,348.68,69.736,0,0,0,0,143.95,0,143.95,40.306,0,0,0,0,0,0,0,0,492.63,1
830,2801,17-Jul-2002,18-Jul-2002,469.34,0,469.34,96.388,392.34,0,392.34,78.468,45.5,0,45.5,9.1,31.5,0,31.5,8.82,0,0,0,0,0,0,0,0,469.34,1
830,2801,18-Jul-2002,28-Jul-2002,4291.88,0,4291.88,928.8008,2725,0,2725,545,686.57,0,686.57,137.314,880.31,0,880.31,246.4868,0,0,0,0,0,0,0,0,4291.88,1
831,2834,7-Mar-2002,10-Mar-2002,119.9,0,119.9,23.98,0,0,0,0,119.9,0,119.9,23.98,0,0,0,0,0,0,0,0,0,0,0,0,119.9,0
832,2716,22-Oct-2002,23-Oct-2002,130.74,0,130.74,26.148,130.74,0,130.74,26.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.74,1
833,2667,7-Aug-2002,13-Aug-2002,1863.77,0,1863.77,351.3712,849.84,0,849.84,169.968,218.7,0,218.7,43.74,698.94,0,698.94,195.7032,25.5,0,25.5,12.75,0,70.79,-70.79,-70.79,1863.77,1
833,2667,20-Mar-2003,25-Mar-2003,471.6,0,471.6,94.3208,446.6,0,446.6,89.32,24.99,0,24.99,4.998,0.01,0,0.01,0.0028,0,0,0,0,0,0,0,0,471.6,1
834,2578,7-Oct-2002,11-Oct-2002,274.68,0,274.68,54.936,274.68,0,274.68,54.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.68,0
835,2812,2-Aug-2002,4-Aug-2002,66.38,0,66.38,18.5064,0,0,0,0,1,0,1,0.2,65.38,0,65.38,18.3064,0,0,0,0,0,0,0,0,66.38,1
836,3103,2-Dec-2002,8-Dec-2002,669.16,0,669.16,133.832,634.38,0,634.38,126.876,34.78,0,34.78,6.956,0,0,0,0,0,0,0,0,0,0,0,0,669.16,0
837,2731,9-Mar-2002,10-Mar-2002,163.44,0,163.44,32.688,163.44,0,163.44,32.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.44,0
838,2923,24-Jan-2002,28-Jan-2002,242.6,0,242.6,67.928,0,0,0,0,0,0,0,0,242.6,0,242.6,67.928,0,0,0,0,0,0,0,0,242.6,1
839,6573,30-Mar-2002,3-Apr-2002,337.52,0,337.52,67.504,324.82,0,324.82,64.964,12.7,0,12.7,2.54,0,0,0,0,0,0,0,0,0,0,0,0,337.52,0
840,2725,27-Mar-2002,31-Mar-2002,611.16,0,611.16,122.232,610.16,0,610.16,122.032,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,611.16,0
840,2725,27-May-2004,31-May-2004,612.4,0,612.4,122.48,610.4,0,610.4,122.08,2,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,612.4,0
841,2823,4-Jan-2002,6-Jan-2002,294.18,0,294.18,58.836,294.18,0,294.18,58.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.18,0
842,2746,27-Mar-2002,1-Apr-2002,828.75,0,828.75,99.1644,386.43,0,386.43,77.286,78.8,0,78.8,15.76,288.78,0,288.78,80.8584,0,0,0,0,0,74.74,-74.74,-74.74,828.75,1
843,2674,23-Nov-2002,24-Nov-2002,108.94,0,108.94,21.788,108.94,0,108.94,21.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.94,0
844,2744,11-Oct-2004,16-Oct-2004,1165.09,0,1165.09,233.018,1144.25,0,1144.25,228.85,20.84,0,20.84,4.168,0,0,0,0,0,0,0,0,0,0,0,0,1165.09,1
844,2744,18-Jan-2002,20-Jan-2002,239.68,0,239.68,47.936,239.68,0,239.68,47.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.68,1
845,2875,4-Jun-2004,6-Jun-2004,352.16,0,352.16,72.5152,316,0,316,63.2,10.12,0,10.12,2.024,26.04,0,26.04,7.2912,0,0,0,0,0,0,0,0,352.16,1
845,2875,14-Jan-2003,16-Jan-2003,77.16,0,77.16,21.6048,0,0,0,0,0,0,0,0,77.16,0,77.16,21.6048,0,0,0,0,0,0,0,0,77.16,1
845,2875,14-Jan-2003,16-Jan-2003,218,0,218,43.6,218,0,218,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1
845,2875,14-Jan-2003,16-Jan-2003,152.49,0,152.49,30.498,152.48,0,152.48,30.496,0.01,0,0.01,0.002,0,0,0,0,0,0,0,0,0,0,0,0,152.49,1
845,2875,16-Sep-2003,17-Sep-2003,3,0,3,0.6,0,0,0,0,3,0,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,1
