CustomerID,MeanValue,LastTransaction,NoTransaction,Total Earnings,MonetoryPercentile,FrequencyPercentile,RecencyPercentile,MonetoryScore,FrequencyScore,RecencyScore,MonetoryWeightedScore,FrequencyWeightedScore,RecencyWeightedScore,FinalScore,FinalWeightedScore,Class Def,FinalCustomerClass,final_type
1176,66.132,10/27/2004,10,661.32,0.580711354,0.815492476,0.858242134,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
1177,118.82,6/7/2002,1,118.82,0.744870041,0,0.198529412,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Casino
1178,323.0274933,11/23/2004,30,9690.8248,0.906805746,0.95622435,0.900649795,5,5,5,25,25,25,75,5,All Highs,Class-5,Hotel & Casino
118,48.07142857,5/5/2003,7,336.5,0.480506156,0.732045144,0.515218878,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Casino
1180,31.54727273,12/18/2004,11,347.02,0.367989056,0.834131327,0.950752394,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
1181,442.2818519,12/2/2004,27,11941.61,0.934165527,0.947845417,0.917407661,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1182,195.332,12/28/2004,5,976.66,0.841997264,0.642612859,0.97246922,5,4,5,25,20,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1183,63,11/8/2002,1,63,0.564637483,0,0.443570451,3,1,3,15,5,15,35,2.333333333,All but little less freq,Class-2,Casino
1184,340.7595909,12/12/2004,11,3748.3555,0.912790698,0.834131327,0.936559508,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1185,27.7025,7/10/2004,4,110.81,0.332934337,0.581395349,0.717168263,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
1186,236.7230718,12/28/2004,181,42846.876,0.869699042,0.996922025,0.97246922,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1187,38.32,7/30/2002,2,76.64,0.415184679,0.352941176,0.287106703,3,2,2,15,10,10,35,2.333333333,All but little less freq,Class-2,Casino
1188,-273.625,5/5/2002,2,-547.25,0.00495896,0.352941176,0.157147743,1,2,1,5,10,5,20,1.333333333,All Low,Class-1,Casino
1189,99.72469412,10/27/2004,17,1695.3198,0.701607387,0.902359781,0.858242134,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
119,31.95,4/20/2002,1,31.95,0.371409029,0,0.13628591,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
1190,17.79833333,12/21/2004,30,533.95,0.249487004,0.95622435,0.958618331,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
1191,35.07666667,3/25/2004,3,105.23,0.397571819,0.497435021,0.648255814,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
1192,7.9,1/8/2004,4,31.6,0.150478796,0.581395349,0.607729138,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
1193,96.58,12/22/2004,14,1352.12,0.693570451,0.875341997,0.959815321,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1194,88.55,7/26/2003,2,177.1,0.66877565,0.352941176,0.541552668,4,2,3,20,10,15,45,3,Moderate to High,Class-3,Casino
1195,-69.13,11/26/2002,2,-138.26,0.01880985,0.352941176,0.464774282,1,2,3,5,10,15,30,2,All but little less freq,Class-2,Hotel & Casino
1197,154.4766667,9/18/2004,3,463.43,0.800957592,0.497435021,0.81002052,5,3,5,25,15,25,65,4.333333333,Regulars and High Values,Class-4,Casino
1198,29.886,6/23/2004,10,298.86,0.352770178,0.815492476,0.703146375,2,5,4,10,25,20,55,3.666666667,Moderate to High,Class-3,Casino
1199,254.9936444,3/16/2003,9,2294.9428,0.882010944,0.790697674,0.503248974,5,4,3,25,20,15,60,4,Regulars and High Values,Class-4,Hotel & Casino
12,48.45285714,10/6/2004,7,339.17,0.48375513,0.732045144,0.831737346,3,4,5,15,20,25,60,4,Regulars and High Values,Class-4,Casino
120,-52.895,11/7/2004,14,-740.53,0.021887825,0.875341997,0.873290014,1,5,5,5,25,25,55,3.666666667,Moderate to High,Class-3,Casino
1201,46.56,2/16/2002,1,46.56,0.470930233,0,0.047024624,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Casino
1202,4.233333333,4/26/2004,3,12.7,0.108926129,0.497435021,0.668433653,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
1203,155.3770577,8/29/2004,26,4039.8035,0.801470588,0.944767442,0.763850889,5,5,4,25,25,20,70,4.666666667,Regulars and High Values,Class-4,Casino
1204,11.28,9/9/2002,2,22.56,0.179719562,0.352941176,0.364740082,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
1205,7.914444444,11/29/2004,9,71.23,0.150649795,0.790697674,0.913303694,1,4,5,5,20,25,50,3.333333333,Moderate to High,Class-3,Casino
1206,90.25,3/23/2002,2,180.5,0.674760602,0.352941176,0.093194254,4,2,1,20,10,5,35,2.333333333,All but little less freq,Class-2,Casino
1207,122.38,7/6/2004,3,367.14,0.752564979,0.497435021,0.714090287,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
1208,18.0553125,11/9/2004,32,577.77,0.251367989,0.960499316,0.876025992,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
1209,339.41,4/10/2004,4,1357.64,0.912106703,0.581395349,0.657831737,5,3,4,25,15,20,60,4,Regulars and High Values,Class-4,Casino
121,61.95,7/12/2003,2,123.9,0.560191518,0.352941176,0.537277702,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Casino
1210,364.42,4/26/2004,8,2915.36,0.916723666,0.763337893,0.668433653,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
1211,6.9,9/18/2002,4,27.6,0.140218878,0.581395349,0.377393981,1,3,2,5,15,10,30,2,All but little less freq,Class-2,Casino
1212,77.66333333,7/8/2003,6,465.98,0.627735978,0.689466484,0.535738714,4,4,3,20,20,15,55,3.666666667,Moderate to High,Class-3,Casino
1213,15.42571429,10/14/2004,7,107.98,0.223495212,0.732045144,0.840116279,2,4,5,10,20,25,55,3.666666667,Moderate to High,Class-3,Casino
1214,0.79,11/5/2002,3,2.37,0.062243502,0.497435021,0.440492476,1,3,3,5,15,15,35,2.333333333,All but little less freq,Class-2,Casino
1215,9.017142857,4/11/2004,7,63.12,0.159028728,0.732045144,0.659028728,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Casino
1216,28.7825,5/11/2004,4,115.13,0.344733242,0.581395349,0.677325581,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
1217,26.148,11/17/2002,1,26.148,0.321135431,0,0.454172367,2,1,3,10,5,15,30,2,All but little less freq,Class-2,Hotel
1218,55.3892,4/8/2002,2,110.7784,0.520348837,0.352941176,0.119870041,3,2,1,15,10,5,30,2,All but little less freq,Class-2,Hotel & Casino
122,2086.179553,12/6/2004,38,79274.823,0.987688098,0.969049248,0.925273598,5,5,5,25,25,25,75,5,All Highs,Class-5,Hotel & Casino
1220,38.80714286,9/24/2004,7,271.65,0.418433653,0.732045144,0.817031464,3,4,5,15,20,25,60,4,Regulars and High Values,Class-4,Casino
1221,20.66714286,10/15/2004,21,434.01,0.272229822,0.926470588,0.842168263,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
1222,-25.13833333,10/8/2003,6,-150.83,0.030608755,0.689466484,0.568912449,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Casino
1223,252.894,12/12/2004,15,3793.41,0.880471956,0.885601915,0.936559508,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1224,24.32,6/4/2002,1,24.32,0.30506156,0,0.194767442,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
1225,138.8595824,12/16/2004,17,2360.6129,0.779753762,0.902359781,0.946477428,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1226,515.4324667,9/26/2004,15,7731.487,0.943912449,0.885601915,0.81874145,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1227,28.865,4/11/2004,2,57.73,0.345417237,0.352941176,0.659028728,2,2,4,10,10,20,40,2.666666667,All but little less freq,Class-2,Casino
1228,58.47155,6/27/2004,8,467.7724,0.538987688,0.763337893,0.705369357,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
1230,47.6,6/29/2002,1,47.6,0.477086183,0,0.236149111,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
1231,34.83933555,12/31/2004,301,10486.64,0.393296854,0.999487004,0.985294118,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
1232,13.93420339,12/19/2004,59,822.118,0.205369357,0.982900137,0.953659371,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Hotel & Casino
1234,23.93125,9/14/2004,8,191.45,0.299589603,0.763337893,0.783173735,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
1235,467.59,3/1/2002,3,1402.77,0.938440492,0.497435021,0.066005472,5,3,1,25,15,5,45,3,Moderate to High,Class-3,Casino
1236,53.566,9/28/2004,10,535.66,0.510430917,0.815492476,0.822332421,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
1237,33.47333333,9/14/2004,3,100.42,0.384575923,0.497435021,0.783173735,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
1238,25.9,9/19/2002,1,25.9,0.318057456,0,0.37995896,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
1239,6.976666667,6/18/2002,3,20.93,0.141415869,0.497435021,0.219391245,1,3,2,5,15,10,30,2,All but little less freq,Class-2,Casino
124,2201.285813,1/3/2005,16,35220.573,0.988372093,0.895861833,0.995896033,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1240,2.86375,7/10/2004,8,22.91,0.090629275,0.763337893,0.717168263,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Casino
1241,58.822,9/10/2004,5,294.11,0.542065663,0.642612859,0.778043776,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
1242,55.58617647,12/29/2004,34,1889.93,0.521374829,0.965800274,0.976915185,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
1243,72.08,9/12/2004,8,576.64,0.605335157,0.763337893,0.780608755,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
1244,40.608,4/30/2002,1,40.608,0.432968536,0,0.152188782,3,1,1,15,5,5,25,1.666666667,All Low,Class-1,Hotel
1245,6.48,5/10/2002,2,12.96,0.134917921,0.352941176,0.163645691,1,2,1,5,10,5,20,1.333333333,All Low,Class-1,Casino
1246,16.02,5/14/2002,1,16.02,0.228967168,0,0.167578659,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
1247,148.7522222,12/9/2004,9,1338.77,0.794459644,0.790697674,0.929890561,4,4,5,20,20,25,65,4.333333333,Regulars and High Values,Class-4,Casino
1248,159.29,12/2/2004,6,955.74,0.80625855,0.689466484,0.917407661,5,4,5,25,20,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1249,52.26892,11/21/2004,25,1306.723,0.501367989,0.941860465,0.895348837,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
125,-53.66125,2/28/2003,8,-429.29,0.021374829,0.763337893,0.500683995,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Casino
1250,4.19,5/26/2002,1,4.19,0.108413133,0,0.182284542,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
1251,26.6,6/3/2004,4,106.4,0.325410397,0.581395349,0.691347469,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
1252,309.27,10/13/2002,1,309.27,0.902017784,0,0.410738714,5,1,3,25,5,15,45,3,Moderate to High,Class-3,Hotel
1253,4.39,5/21/2002,1,4.39,0.110807114,0,0.176812585,1,1,1,5,5,5,15,1,All Low,Class-1,Casino
1254,102.6165,7/11/2004,20,2052.33,0.709131327,0.91997264,0.718023256,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Casino
1255,70.78666667,9/20/2004,18,1274.16,0.599521204,0.909712722,0.812585499,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
1256,504.0652,11/17/2004,10,5040.652,0.942373461,0.815492476,0.889705882,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1257,64.642,10/17/2002,2,129.284,0.572845417,0.352941176,0.41501368,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Hotel & Casino
1259,51.24,3/4/2002,3,153.72,0.496922025,0.497435021,0.068228454,3,3,1,15,15,5,35,2.333333333,All but little less freq,Class-2,Casino
126,41.826,7/28/2003,5,209.13,0.440321477,0.642612859,0.542920657,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Casino
1260,166.4583333,2/7/2003,6,998.75,0.815150479,0.689466484,0.496751026,5,4,3,25,20,15,60,4,Regulars and High Values,Class-4,Casino
1261,130.33,4/19/2002,1,130.33,0.766757866,0,0.134404925,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Casino
1262,31.575,3/4/2004,6,189.45,0.368502052,0.689466484,0.635943912,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
1263,129.71,8/14/2002,1,129.71,0.766073871,0,0.315663475,4,1,2,20,5,10,35,2.333333333,All but little less freq,Class-2,Hotel
1264,43.50346667,6/17/2003,3,130.5104,0.448358413,0.497435021,0.526675787,3,3,3,15,15,15,45,3,Moderate to High,Class-3,Hotel
1265,123.63,9/14/2004,6,741.78,0.755129959,0.689466484,0.783173735,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
1266,27.87256364,12/28/2004,11,306.5982,0.33378933,0.834131327,0.97246922,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Hotel & Casino
1268,38.64444444,10/27/2004,9,347.8,0.417065663,0.790697674,0.858242134,3,4,5,15,20,25,60,4,Regulars and High Values,Class-4,Casino
1269,1.971428571,11/5/2004,7,13.8,0.078146375,0.732045144,0.869870041,1,4,5,5,20,25,50,3.333333333,Moderate to High,Class-3,Casino
127,-50.72222222,8/10/2004,27,-1369.5,0.022400821,0.947845417,0.744699042,1,5,4,5,25,20,50,3.333333333,Moderate to High,Class-3,Casino
1270,49.927,10/9/2004,10,499.27,0.491792066,0.815492476,0.834644323,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
1271,320.8883333,10/12/2003,6,1925.33,0.90629275,0.689466484,0.570622435,5,4,3,25,20,15,60,4,Regulars and High Values,Class-4,Casino
1272,29.76768421,10/29/2004,19,565.586,0.352599179,0.91501368,0.861662107,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Hotel & Casino
1274,49.485,8/9/2002,2,98.97,0.489227086,0.352941176,0.30506156,3,2,2,15,10,10,35,2.333333333,All but little less freq,Class-2,Casino
1275,105.6116667,7/9/2004,6,633.67,0.715287278,0.689466484,0.716484268,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
1276,110.6107692,11/25/2004,13,1437.94,0.724692202,0.862346101,0.905266758,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1277,49.77,9/14/2004,3,149.31,0.490424077,0.497435021,0.783173735,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
1278,7.598888889,12/13/2003,9,68.39,0.148255814,0.790697674,0.595759234,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Casino
1279,60.06833333,9/20/2003,6,360.41,0.549760602,0.689466484,0.562585499,3,4,3,15,20,15,50,3.333333333,Moderate to High,Class-3,Casino
128,840.1733333,7/26/2004,21,17643.64,0.964261286,0.926470588,0.730335157,5,5,4,25,25,20,70,4.666666667,Regulars and High Values,Class-4,Casino
1280,5.585,7/11/2002,2,11.17,0.124487004,0.352941176,0.255813953,1,2,2,5,10,10,25,1.666666667,All Low,Class-1,Casino
1281,177.4250667,12/24/2003,3,532.2752,0.825068399,0.497435021,0.6000342,5,3,4,25,15,20,60,4,Regulars and High Values,Class-4,Hotel & Casino
1283,0.24,8/1/2002,1,0.24,0.054035568,0,0.290355677,1,1,2,5,5,10,20,1.333333333,All Low,Class-1,Casino
1284,17.62,8/4/2002,1,17.62,0.247264022,0,0.296511628,2,1,2,10,5,10,25,1.666666667,All Low,Class-1,Casino
1285,49.568,7/20/2004,5,247.84,0.489398085,0.642612859,0.724350205,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
1286,14.955,8/23/2004,14,209.37,0.214090287,0.875341997,0.757181943,2,5,4,10,25,20,55,3.666666667,Moderate to High,Class-3,Casino
1287,87.144,2/10/2002,1,87.144,0.663645691,0,0.039158687,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Hotel
1288,86.47593333,1/2/2005,15,1297.139,0.660567715,0.885601915,0.993331053,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1289,28.33541667,11/11/2004,24,680.05,0.339603283,0.93878249,0.878932969,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
129,587.004375,11/30/2004,16,9392.07,0.950752394,0.895861833,0.914329685,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1290,35.305,9/10/2004,4,141.22,0.399623803,0.581395349,0.778043776,2,3,4,10,15,20,45,3,Moderate to High,Class-3,Casino
1291,25.795,6/4/2003,6,154.77,0.31754446,0.689466484,0.523939808,2,4,3,10,20,15,45,3,Moderate to High,Class-3,Casino
1292,86.72,7/27/2004,3,260.16,0.661764706,0.497435021,0.731703146,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
1293,169.502,6/10/2004,5,847.51,0.81874145,0.642612859,0.693912449,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
1294,5.091538462,12/18/2004,13,66.19,0.119015048,0.862346101,0.950752394,1,5,5,5,25,25,55,3.666666667,Moderate to High,Class-3,Casino
1295,39.45571429,6/12/2004,7,276.19,0.425615595,0.732045144,0.695109439,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
1296,448.1467333,7/23/2004,6,2688.8804,0.934849521,0.689466484,0.727941176,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
1298,133.544,3/25/2002,1,133.544,0.772058824,0,0.096443228,4,1,1,20,5,5,30,2,All but little less freq,Class-2,Hotel
1299,92.959,4/20/2003,2,185.918,0.683823529,0.352941176,0.512311902,4,2,3,20,10,15,45,3,Moderate to High,Class-3,Hotel
13,662.7722222,1/22/2004,9,5964.95,0.95622435,0.790697674,0.613030096,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Casino
130,94.235,4/19/2004,6,565.41,0.687927497,0.689466484,0.663987688,4,4,4,20,20,20,60,4,Regulars and High Values,Class-4,Casino
1300,114.13,8/25/2004,3,342.39,0.734439124,0.497435021,0.759233926,4,3,4,20,15,20,55,3.666666667,Moderate to High,Class-3,Casino
1301,230.0974,2/21/2004,6,1380.5844,0.865937073,0.689466484,0.628077975,5,4,4,25,20,20,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
1303,43.492,12/31/2004,30,1304.76,0.448187415,0.95622435,0.985294118,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
1304,2871.36,11/9/2004,14,40199.04,0.990937073,0.875341997,0.876025992,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1305,-8.1378125,11/21/2004,32,-260.41,0.038987688,0.960499316,0.895348837,1,5,5,5,25,25,55,3.666666667,Moderate to High,Class-3,Casino
1306,25.24,10/29/2003,3,75.72,0.314124487,0.497435021,0.577120383,2,3,3,10,15,15,40,2.666666667,All but little less freq,Class-2,Casino
1307,69.57333333,9/14/2004,3,208.72,0.595075239,0.497435021,0.783173735,3,3,4,15,15,20,50,3.333333333,Moderate to High,Class-3,Casino
1308,181.07,7/9/2002,1,181.07,0.829514364,0,0.252735978,5,1,2,25,5,10,40,2.666666667,All but little less freq,Class-2,Casino
1309,187.426025,9/18/2004,4,749.7041,0.836354309,0.581395349,0.81002052,5,3,5,25,15,25,65,4.333333333,Regulars and High Values,Class-4,Casino
131,151.148,8/8/2003,5,755.74,0.79753762,0.642612859,0.547366621,4,4,3,20,20,15,55,3.666666667,Moderate to High,Class-3,Casino
1310,91.1272,5/30/2003,6,546.7632,0.678864569,0.689466484,0.522229822,4,4,3,20,20,15,55,3.666666667,Moderate to High,Class-3,Hotel & Casino
1312,317.7906212,11/24/2004,33,10487.0905,0.905095759,0.962722298,0.90253078,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1313,7.097777778,5/19/2004,9,63.88,0.14244186,0.790697674,0.682797538,1,4,4,5,20,20,45,3,Moderate to High,Class-3,Casino
1314,10.1975,9/14/2004,4,40.79,0.16877565,0.581395349,0.783173735,1,3,4,5,15,20,40,2.666666667,All but little less freq,Class-2,Casino
1315,188.9533333,1/1/2005,6,1133.72,0.837209302,0.689466484,0.989740082,5,4,5,25,20,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1316,24.63,2/10/2002,1,24.63,0.306942544,0,0.039158687,2,1,1,10,5,5,20,1.333333333,All Low,Class-1,Casino
1317,-71.08792,12/12/2004,25,-1777.198,0.018467852,0.941860465,0.936559508,1,5,5,5,25,25,55,3.666666667,Moderate to High,Class-3,Casino
1318,30.86166667,11/22/2004,6,185.17,0.363201094,0.689466484,0.898084815,2,4,5,10,20,25,55,3.666666667,Moderate to High,Class-3,Casino
1319,83.21474545,9/25/2004,22,1830.7244,0.649452804,0.930232558,0.81754446,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Hotel & Casino
132,420.7638182,12/5/2004,110,46284.02,0.929548564,0.993160055,0.92253762,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1321,71.34619048,10/8/2004,21,1498.27,0.601744186,0.926470588,0.833618331,4,5,5,20,25,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1322,211.48125,10/1/2004,8,1691.85,0.854651163,0.763337893,0.824897401,5,4,5,25,20,25,70,4.666666667,Regulars and High Values,Class-4,Casino
1323,10.79666667,9/26/2004,15,161.95,0.174247606,0.885601915,0.81874145,1,5,5,5,25,25,55,3.666666667,Moderate to High,Class-3,Casino
1324,11.7975,11/28/2003,8,94.38,0.185191518,0.763337893,0.589261286,1,4,3,5,20,15,40,2.666666667,All but little less freq,Class-2,Casino
1325,47.26142857,7/5/2004,7,330.83,0.474692202,0.732045144,0.711525308,3,4,4,15,20,20,55,3.666666667,Moderate to High,Class-3,Casino
1326,67.516,3/12/2003,2,135.032,0.586867305,0.352941176,0.502906977,3,2,3,15,10,15,40,2.666666667,All but little less freq,Class-2,Hotel
1327,468.9565,12/28/2004,12,5627.478,0.938611491,0.850205198,0.97246922,5,5,5,25,25,25,75,5,All Highs,Class-5,Casino
1328,68.36,7/27/2002,1,68.36,0.590116279,0,0.280608755,3,1,2,15,5,10,30,2,All but little less freq,Class-2,Casino
1329,37.6265,12/21/2004,20,752.53,0.410738714,0.91997264,0.958618331,3,5,5,15,25,25,65,4.333333333,Regulars and High Values,Class-4,Casino
133,185.1683333,8/20/2003,6,1111.01,0.833447332,0.689466484,0.552667579,5,4,3,25,20,15,60,4,Regulars and High Values,Class-4,Casino
1330,31.583,12/18/2004,10,315.83,0.368844049,0.815492476,0.950752394,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
1331,30.5938,11/20/2004,10,305.938,0.360807114,0.815492476,0.894322845,2,5,5,10,25,25,60,4,Regulars and High Values,Class-4,Casino
1332,61.655,12/31/2004,6,369.93,0.558481532,0.689466484,0.985294118,3,4,5,15,20,25,60,4,Regulars and High Values,Class-4,Casino
1333,49.8775,6/11/2002,4,199.51,0.49127907,0.581395349,0.205198358,3,3,2,15,15,10,40,2.666666667,All but little less freq,Class-2,Casino
1334,182.3,10/13/2003,8,1458.4,0.83122435,0.763337893,0.571819425,5,4,3,25,20,15,60,4,Regulars and High Values,Class-4,Casino
1335,48.1025,11/28/2004,4,192.41,0.48119015,0.581395349,0.911080711,3,3,5,15,15,25,55,3.666666667,Moderate to High,Class-3,Casino
1336,8.730357143,7/20/2004,28,244.45,0.156805746,0.950410397,0.724350205,1,5,4,5,25,20,50,3.333333333,Moderate to High,Class-3,Casino
1337,27.36285714,6/8/2004,7,191.54,0.330540356,0.732045144,0.693228454,2,4,4,10,20,20,50,3.333333333,Moderate to High,Class-3,Casino
1338,106.3910714,8/26/2004,28,2978.95,0.716484268,0.950410397,0.760772914,4,5,4,20,25,20,65,4.333333333,Regulars and High Values,Class-4,Hotel & Casino
