"CustomerID","MeanValue","LastTransaction","NoTransaction","MonetoryPercentile","FrequencyPercentile","RecencyPercentile","MonetoryScore","FrequencyScore","RecencyScore","MonetoryWeightedScore","FrequencyWeightedScore","RecencyWeightedScore","FinalScore","FinalWeightedScore","FinalCustomerClass","Casino_Earnings","hotel_Earnings","Mgm_Earnings"
"3734",-33.98,2002-02-15,1,0.0263337893296853,0,0.045827633378933,1,1,1,5,5,5,15,1,"Class-1",-33.98,0,-33.98
"3735",35.48,2002-04-25,1,0.401162790697663,0,0.143638850889193,3,1,1,15,5,5,25,1.66666666666667,"Class-1",35.48,0,35.48
"3736",90.56,2002-03-10,1,0.676641586867312,0,0.0747264021887825,4,1,1,20,5,5,30,2,"Class-2",90.56,0,90.56
"3737",94.2454,2004-10-04,10,0.688098495212048,0.815492476060192,0.829514363885088,4,5,5,20,25,25,70,4.66666666666667,"Class-4",942.454,0,942.454
"3738",7.98,2002-02-17,1,0.151504787961698,0,0.0490766073871409,1,1,1,5,5,5,15,1,"Class-1",7.98,0,7.98
"3739",9.571,2002-02-17,2,0.163645690834475,0.352941176470588,0.0490766073871409,1,2,1,5,10,5,20,1.33333333333333,"Class-1",-40,59.142,19.142
"374",38.5775,2004-01-23,4,0.416381668946635,0.581395348837209,0.613372093023255,3,3,4,15,15,20,50,3.33333333333333,"Class-3",154.31,0,154.31
"3741",33.52,2002-08-19,1,0.385601915184668,0,0.327291381668946,2,1,2,10,5,10,25,1.66666666666667,"Class-1",33.52,0,33.52
"3742",2.73,2002-02-22,1,0.0877222982216144,0,0.0555745554035568,1,1,1,5,5,5,15,1,"Class-1",2.73,0,2.73
"3743",76.1726666666667,2002-11-18,3,0.622777017783856,0.497435020519836,0.45656634746922,4,3,3,20,15,15,50,3.33333333333333,"Class-3",213.27,15.248,228.518
"3745",22.676,2002-02-18,2,0.291381668946648,0.352941176470588,0.0519835841313269,2,2,1,10,10,5,25,1.66666666666667,"Class-1",-53.67,99.022,45.352
"3747",61.27,2002-03-11,1,0.556429548563597,0,0.0767783857729138,3,1,1,15,5,5,25,1.66666666666667,"Class-1",61.27,0,61.27
"3748",255.62,2002-02-11,1,0.882181942544506,0,0.0413816689466484,5,1,1,25,5,5,35,2.33333333333333,"Class-2",255.62,0,255.62
"3749",39.228,2002-04-22,1,0.423563611491094,0,0.140218878248974,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,39.228,39.228
"375",5888.162,2004-02-03,5,0.995212038303762,0.642612859097127,0.619015047879616,5,4,4,25,20,20,65,4.33333333333333,"Class-4",29440.81,0,29440.81
"3750",392.664285714286,2004-10-19,7,0.92322161422714,0.732045143638851,0.848153214774281,5,4,5,25,20,25,70,4.66666666666667,"Class-4",2748.65,0,2748.65
"3751",67.03,2002-11-02,3,0.58498632010943,0.497435020519836,0.43673050615595,3,3,3,15,15,15,45,3,"Class-3",201.09,0,201.09
"3752",61.2633333333333,2004-03-13,3,0.556258549931587,0.497435020519836,0.640902872777017,3,3,4,15,15,20,50,3.33333333333333,"Class-3",183.79,0,183.79
"3753",55.14,2002-02-09,1,0.518809849521183,0,0.0377906976744186,3,1,1,15,5,5,25,1.66666666666667,"Class-1",55.14,0,55.14
"3754",32.688,2002-02-18,1,0.376880984952111,0,0.0519835841313269,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,32.688,32.688
"3755",77.6294285714286,2004-03-21,7,0.627393980848152,0.732045143638851,0.646032831737345,4,4,4,20,20,20,60,4,"Class-4",227.76,315.646,543.406
"3757",51.91,2003-03-27,4,0.499829001367966,0.581395348837209,0.50564295485636,3,3,3,15,15,15,45,3,"Class-3",207.64,0,207.64
"3758",129.5512,2002-05-27,1,0.765389876881009,0,0.183994528043776,4,1,1,20,5,5,30,2,"Class-2",0,129.5512,129.5512
"3759",180.0246,2002-03-14,2,0.827804377565015,0.352941176470588,0.0820793433652531,5,2,1,25,10,5,40,2.66666666666667,"Class-2",266.58,93.4692,360.0492
"376",209.882647619048,2004-11-22,21,0.853454172366662,0.926470588235294,0.898084815321477,5,5,5,25,25,25,75,5,"Class-5",4362.73,44.8056,4407.5356
"3761",-163.5,2002-03-25,1,0.0102599179206566,0,0.0964432284541724,1,1,1,5,5,5,15,1,"Class-1",-163.5,0,-163.5
"3762",-72.89,2002-03-13,1,0.01812585499316,0,0.0805403556771546,1,1,1,5,5,5,15,1,"Class-1",-72.89,0,-72.89
"3763",164.5484,2002-04-14,1,0.812585499316038,0,0.127564979480164,5,1,1,25,5,5,35,2.33333333333333,"Class-2",0,164.5484,164.5484
"3764",129.368,2002-05-23,1,0.765047879616987,0,0.178693570451436,4,1,1,20,5,5,30,2,"Class-2",0,129.368,129.368
"3765",-86.72,2002-03-22,1,0.0155608755129959,0,0.091655266757866,1,1,1,5,5,5,15,1,"Class-1",-86.72,0,-86.72
"3766",11.8994,2002-02-17,2,0.186217510259921,0.352941176470588,0.0490766073871409,1,2,1,5,10,5,20,1.33333333333333,"Class-1",-54.66,78.4588,23.7988
"3768",265.66,2002-02-12,1,0.886285909712769,0,0.0432626538987688,5,1,1,25,5,5,35,2.33333333333333,"Class-2",265.66,0,265.66
"3769",5.355,2002-02-11,2,0.121067031463749,0.352941176470588,0.0413816689466484,1,2,1,5,10,5,20,1.33333333333333,"Class-1",10.71,0,10.71
"3770",4.08,2002-02-12,1,0.107387140902873,0,0.0432626538987688,1,1,1,5,5,5,15,1,"Class-1",4.08,0,4.08
"3771",-75.9666666666667,2002-03-26,3,0.0177838577291381,0.497435020519836,0.0979822161422709,1,3,1,5,15,5,25,1.66666666666667,"Class-1",-227.9,0,-227.9
"3772",21.788,2002-08-04,1,0.283857729138167,0,0.296511627906976,2,1,2,10,5,10,25,1.66666666666667,"Class-1",0,21.788,21.788
"3773",10.86,2002-05-15,1,0.174760601915187,0,0.168604651162791,1,1,1,5,5,5,15,1,"Class-1",10.86,0,10.86
"3774",112.894285714286,2004-08-18,7,0.731703146374846,0.732045143638851,0.752222982216141,4,4,4,20,20,20,60,4,"Class-4",790.26,0,790.26
"3775",54.5257142857143,2004-11-14,7,0.514876880984931,0.732045143638851,0.883549931600547,3,4,5,15,20,25,60,4,"Class-4",381.68,0,381.68
"3776",119.5075,2004-08-31,8,0.746238030095779,0.763337893296854,0.766244870041039,4,4,4,20,20,20,60,4,"Class-4",956.06,0,956.06
"3777",80.205,2002-08-11,2,0.637140902872777,0.352941176470588,0.308139534883721,4,2,2,20,10,10,40,2.66666666666667,"Class-2",0,160.41,160.41
"3778",15.248,2002-02-15,1,0.216826265389881,0,0.045827633378933,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,15.248,15.248
"3779",68.734,2004-02-28,10,0.591142270861825,0.815492476060192,0.631839945280437,3,5,4,15,25,20,60,4,"Class-4",687.34,0,687.34
"378",58.5112272727273,2004-11-26,11,0.5393296853625,0.834131326949385,0.906634746922024,3,5,5,15,25,25,65,4.33333333333333,"Class-4",643.6235,0,643.6235
"3780",34.076,2002-02-15,1,0.389021887824887,0,0.045827633378933,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,34.076,34.076
"3781",26.278,2002-02-21,1,0.324213406292746,0,0.0540355677154583,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,26.278,26.278
"3782",-95,2002-07-12,3,0.0141928864569083,0.497435020519836,0.25718194254446,1,3,2,5,15,10,30,2,"Class-2",-285,0,-285
"3783",71.5971428571429,2004-08-30,14,0.603112175102594,0.875341997264022,0.765218878248973,4,5,4,20,25,20,65,4.33333333333333,"Class-4",1002.36,0,1002.36
"3784",11.794,2002-02-16,2,0.185020519835844,0.352941176470588,0.0470246238030096,1,2,1,5,10,5,20,1.33333333333333,"Class-1",6.16,17.428,23.588
"3786",95.768,2002-03-21,1,0.691347469220256,0,0.0906292749658003,4,1,1,20,5,5,30,2,"Class-2",0,95.768,95.768
"3787",84.984,2002-03-03,1,0.655437756497952,0,0.067202462380301,4,1,1,20,5,5,30,2,"Class-2",0,84.984,84.984
"3788",54.488,2002-02-17,1,0.514021887824876,0,0.0490766073871409,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,54.488,54.488
"3789",20.606,2002-02-14,1,0.271716826265392,0,0.0444596443228454,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,20.606,20.606
"379",386.4591,2004-10-02,5,0.920827633378987,0.642612859097127,0.826436388508891,5,4,5,25,20,25,70,4.66666666666667,"Class-4",1932.2955,0,1932.2955
"3790",61.8766666666667,2002-11-12,3,0.559165526675773,0.497435020519836,0.450068399452804,3,3,3,15,15,15,45,3,"Class-3",185.63,0,185.63
"3791",153.4368,2002-04-05,1,0.800102599179237,0,0.114911080711354,5,1,1,25,5,5,35,2.33333333333333,"Class-2",0,153.4368,153.4368
"3792",245.56,2002-02-17,1,0.8758549931601,0,0.0490766073871409,5,1,1,25,5,5,35,2.33333333333333,"Class-2",245.56,0,245.56
"3793",67.9333333333333,2002-10-22,3,0.588748290013672,0.497435020519836,0.423050615595075,3,3,3,15,15,15,45,3,"Class-3",203.8,0,203.8
"3794",1714.96333333333,2003-09-27,3,0.985636114911147,0.497435020519836,0.566347469220245,5,3,3,25,15,15,55,3.66666666666667,"Class-3",5144.89,0,5144.89
"3795",23.77,2002-02-14,1,0.298563611491107,0,0.0444596443228454,2,1,1,10,5,5,20,1.33333333333333,"Class-1",23.77,0,23.77
"3796",13.068,2002-02-22,1,0.195622435020523,0,0.0555745554035568,1,1,1,5,5,5,15,1,"Class-1",0,13.068,13.068
"3797",13.3753846153846,2004-12-25,13,0.20041039671683,0.86234610123119,0.965458276333789,2,5,5,10,25,25,60,4,"Class-4",173.88,0,173.88
"3798",22.0835,2003-12-18,4,0.288645690834474,0.581395348837209,0.598153214774281,2,3,3,10,15,15,40,2.66666666666667,"Class-2",42.59,45.744,88.334
"380",17.928,2003-07-29,5,0.250170998632015,0.642612859097127,0.543433652530779,2,4,3,10,20,15,45,3,"Class-3",89.64,0,89.64
"3800",1.455,2003-11-18,2,0.072674418604651,0.352941176470588,0.584986320109438,1,2,3,5,10,15,30,2,"Class-2",2.91,0,2.91
"3801",25.942,2002-03-12,1,0.318741450068396,0,0.0786593707250342,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,25.942,25.942
"3802",119.22,2002-04-20,1,0.745554035567736,0,0.136285909712722,4,1,1,20,5,5,30,2,"Class-2",119.22,0,119.22
"3803",7.14,2003-06-25,2,0.143125854993162,0.352941176470588,0.530437756497947,1,2,3,5,10,15,30,2,"Class-2",14.28,0,14.28
"3804",155.953857142857,2004-10-18,7,0.802154582763369,0.732045143638851,0.846272229822161,5,4,5,25,20,25,70,4.66666666666667,"Class-4",1078.609,13.068,1091.677
"3806",537.23875,2004-11-15,8,0.946477428180633,0.763337893296854,0.886285909712722,5,4,5,25,20,25,70,4.66666666666667,"Class-4",4297.91,0,4297.91
"3807",99.005,2002-10-05,2,0.700068399452816,0.352941176470588,0.402701778385772,4,2,3,20,10,15,45,3,"Class-3",198.01,0,198.01
"3808",43.5622222222222,2004-09-30,9,0.449726402188765,0.790697674418605,0.823871409028727,3,4,5,15,20,25,60,4,"Class-4",392.06,0,392.06
"3809",96.69,2002-11-08,1,0.693912448700421,0,0.443570451436388,4,1,3,20,5,15,40,2.66666666666667,"Class-2",0,96.69,96.69
"381",13.7,2002-07-22,3,0.203146374829005,0.497435020519836,0.274110807113543,2,3,2,10,15,10,35,2.33333333333333,"Class-2",41.1,0,41.1
"3810",65.376,2002-03-25,1,0.577291381668936,0,0.0964432284541724,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,65.376,65.376
"3811",77.0183333333333,2004-06-21,6,0.626196990424075,0.689466484268126,0.701436388508891,4,4,4,20,20,20,60,4,"Class-4",462.11,0,462.11
"3812",11.7066666666667,2004-11-03,21,0.184165526675789,0.926470588235294,0.868331053351573,1,5,5,5,25,25,55,3.66666666666667,"Class-3",245.84,0,245.84
"3813",69.736,2002-05-05,1,0.596101231190144,0,0.157147742818058,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,69.736,69.736
"3814",340.691235294118,2004-09-26,17,0.91261969904246,0.902359781121751,0.818741450068399,5,5,5,25,25,25,75,5,"Class-5",5791.751,0,5791.751
"3815",65.364,2002-03-30,1,0.576949384404915,0,0.105848153214774,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,65.364,65.364
"3816",131.265,2003-11-18,2,0.768296853625196,0.352941176470588,0.584986320109438,4,2,3,20,10,15,45,3,"Class-3",262.53,0,262.53
"3817",64.3038,2004-11-21,8,0.57079343365252,0.763337893296854,0.895348837209302,3,4,5,15,20,25,60,4,"Class-4",0,514.4304,514.4304
"3818",15.248,2002-02-16,1,0.216826265389881,0,0.0470246238030096,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,15.248,15.248
"3819",59.2,2002-02-28,1,0.545143638850873,0,0.0642954856361149,3,1,1,15,5,5,25,1.66666666666667,"Class-1",59.2,0,59.2
"382",390.499,2004-07-26,10,0.922195622435074,0.815492476060192,0.730335157318741,5,5,4,25,25,20,70,4.66666666666667,"Class-4",3904.99,0,3904.99
"3820",37.63,2002-02-25,1,0.411080711354296,0,0.061046511627907,3,1,1,15,5,5,25,1.66666666666667,"Class-1",37.63,0,37.63
"3821",63.9616666666667,2004-12-14,12,0.56908344733241,0.850205198358413,0.942373461012311,3,5,5,15,25,25,65,4.33333333333333,"Class-4",767.54,0,767.54
"3822",2.875,2002-04-18,2,0.0908002735978114,0.352941176470588,0.132352941176471,1,2,1,5,10,5,20,1.33333333333333,"Class-1",5.75,0,5.75
"3823",15.448,2002-02-16,1,0.223666210670318,0,0.0470246238030096,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,15.448,15.448
"3824",28.738,2004-04-18,5,0.343707250341992,0.642612859097127,0.663132694938439,2,4,4,10,20,20,50,3.33333333333333,"Class-3",143.69,0,143.69
"3825",78.7696,2002-09-15,1,0.633891928864569,0,0.372948016415868,4,1,2,20,5,10,35,2.33333333333333,"Class-2",0,78.7696,78.7696
"3826",1356.813,2005-01-01,20,0.981874145006905,0.919972640218878,0.989740082079343,5,5,5,25,25,25,75,5,"Class-5",27136.26,0,27136.26
"3827",116.5125,2003-10-26,4,0.73939808481534,0.581395348837209,0.575923392612858,4,3,3,20,15,15,50,3.33333333333333,"Class-3",466.05,0,466.05
"3828",47.5172,2003-02-12,2,0.476060191518448,0.352941176470588,0.497606019151846,3,2,3,15,10,15,40,2.66666666666667,"Class-2",0,95.0344,95.0344
"3829",13.08,2002-03-10,1,0.197503419972643,0,0.0747264021887825,1,1,1,5,5,5,15,1,"Class-1",0,13.08,13.08
"383",61.5684210526316,2004-11-30,19,0.557797537619685,0.915013679890561,0.914329685362517,3,5,5,15,25,25,65,4.33333333333333,"Class-4",1169.8,0,1169.8
"3830",84.05875,2004-11-13,8,0.651504787961699,0.763337893296854,0.882181942544459,4,4,5,20,20,25,65,4.33333333333333,"Class-4",672.47,0,672.47
"3831",47.832,2002-09-30,2,0.477770177838557,0.352941176470588,0.397058823529411,3,2,2,15,10,10,35,2.33333333333333,"Class-2",0,95.664,95.664
"3832",17.5,2002-02-16,1,0.245725034199731,0,0.0470246238030096,2,1,1,10,5,5,20,1.33333333333333,"Class-1",17.5,0,17.5
"3833",61.3966666666667,2004-12-12,3,0.557113543091641,0.497435020519836,0.936559507523939,3,3,5,15,15,25,55,3.66666666666667,"Class-3",184.19,0,184.19
"3834",47.266,2002-02-20,1,0.474863201094371,0,0.0535225718194254,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,47.266,47.266
"3835",56.6675,2002-06-14,4,0.527701778385754,0.581395348837209,0.210670314637483,3,3,2,15,15,10,40,2.66666666666667,"Class-2",226.67,0,226.67
"3836",20.2666666666667,2003-06-30,3,0.267783857729141,0.497435020519836,0.5328317373461,2,3,3,10,15,15,40,2.66666666666667,"Class-2",60.8,0,60.8
"3837",30.6188888888889,2004-03-10,9,0.360978112175095,0.790697674418605,0.639534883720929,2,4,4,10,20,20,50,3.33333333333333,"Class-3",275.57,0,275.57
"3838",41.9371428571429,2004-01-10,7,0.441176470588219,0.732045143638851,0.608413132694938,3,4,4,15,20,20,55,3.66666666666667,"Class-3",293.56,0,293.56
"3839",17.3142857142857,2004-09-17,7,0.24025307797538,0.732045143638851,0.808823529411764,2,4,5,10,20,25,55,3.66666666666667,"Class-3",121.2,0,121.2
"384",54.418,2004-02-06,5,0.513508891928843,0.642612859097127,0.619870041039671,3,4,4,15,20,20,55,3.66666666666667,"Class-3",251.15,20.94,272.09
"3840",434.4653,2004-12-03,6,0.932113543091711,0.689466484268126,0.91860465116279,5,4,5,25,20,25,70,4.66666666666667,"Class-4",2606.7918,0,2606.7918
"3841",52.484,2002-04-24,1,0.505300957592317,0,0.141928864569083,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,52.484,52.484
"3842",287.095555555556,2004-09-23,9,0.895861833105384,0.790697674418605,0.816176470588235,5,4,5,25,20,25,70,4.66666666666667,"Class-4",2403.86,180,2583.86
"3844",13.06,2002-02-25,1,0.195451436388512,0,0.061046511627907,1,1,1,5,5,5,15,1,"Class-1",13.06,0,13.06
"3845",128.59,2004-07-22,6,0.763166894664866,0.689466484268126,0.726744186046511,4,4,4,20,20,20,60,4,"Class-4",771.54,0,771.54
"3846",139.3836,2002-03-24,1,0.780437756497975,0,0.094733242134063,4,1,1,20,5,5,30,2,"Class-2",0,139.3836,139.3836
"3847",63.8587368421053,2004-11-14,19,0.568570451436377,0.915013679890561,0.883549931600547,3,5,5,15,25,25,65,4.33333333333333,"Class-4",1213.316,0,1213.316
"3848",33.92,2004-07-10,6,0.388166894664832,0.689466484268126,0.717168262653898,2,4,4,10,20,20,50,3.33333333333333,"Class-3",203.52,0,203.52
"3849",67.7756,2003-06-08,6,0.588064295485628,0.689466484268126,0.524452804377564,3,4,3,15,20,15,50,3.33333333333333,"Class-3",293.09,113.5636,406.6536
"3851",3.01,2004-02-01,3,0.0933652530779756,0.497435020519836,0.617305061559506,1,3,4,5,15,20,40,2.66666666666667,"Class-2",9.03,0,9.03
"3852",42.553,2004-11-23,20,0.443570451436372,0.919972640218878,0.900649794801641,3,5,5,15,25,25,65,4.33333333333333,"Class-4",851.06,0,851.06
"3853",21.3411111111111,2004-01-27,9,0.278556771545829,0.790697674418605,0.615595075239397,2,4,4,10,20,20,50,3.33333333333333,"Class-3",192.07,0,192.07
"3854",13.068,2002-02-18,1,0.195622435020523,0,0.0519835841313269,1,1,1,5,5,5,15,1,"Class-1",0,13.068,13.068
"3855",70.3444,2002-09-15,1,0.598324213406286,0,0.372948016415868,3,1,2,15,5,10,30,2,"Class-2",0,70.3444,70.3444
"3856",231.775,2004-04-04,4,0.866279069767485,0.581395348837209,0.654411764705881,5,3,4,25,15,20,60,4,"Class-4",927.1,0,927.1
"3857",90.566,2003-07-19,5,0.676812585499323,0.642612859097127,0.539158686730505,4,4,3,20,20,15,55,3.66666666666667,"Class-3",452.83,0,452.83
"3858",75.70875,2004-11-25,8,0.621067031463746,0.763337893296854,0.905266757865937,4,4,5,20,20,25,65,4.33333333333333,"Class-4",605.67,0,605.67
"3859",60.604,2002-04-21,1,0.552325581395334,0,0.137824897400821,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,60.604,60.604
"386",13.2677272727273,2004-11-12,22,0.199897400820797,0.930232558139535,0.88047195622435,1,5,5,5,25,25,55,3.66666666666667,"Class-3",291.89,0,291.89
"3860",66.7202666666667,2003-01-24,3,0.582934336525299,0.497435020519836,0.49469904240766,3,3,3,15,15,15,45,3,"Class-3",42.16,158.0008,200.1608
"3862",969.636017857143,2004-11-16,28,0.972298221614291,0.950410396716826,0.887653898768809,5,5,5,25,25,25,75,5,"Class-5",27149.8085,0,27149.8085
"3863",21.506,2003-07-02,5,0.279753761969905,0.642612859097127,0.533857729138166,2,4,3,10,20,15,45,3,"Class-3",107.53,0,107.53
"3864",66.1917333333333,2004-11-22,3,0.5813953488372,0.497435020519836,0.898084815321477,3,3,5,15,15,25,55,3.66666666666667,"Class-3",44.51,154.0652,198.5752
"3866",58.1266666666667,2002-10-29,3,0.536764705882336,0.497435020519836,0.431942544459644,3,3,3,15,15,15,45,3,"Class-3",174.38,0,174.38
"3867",43.772,2002-12-08,1,0.453317373460995,0,0.475034199726401,3,1,3,15,5,15,35,2.33333333333333,"Class-2",0,43.772,43.772
"3868",8930.55115384615,2005-01-02,26,0.997093023255882,0.944767441860465,0.993331053351573,5,5,5,25,25,25,75,5,"Class-5",232194.33,0,232194.33
"3869",162.18728,2004-10-12,5,0.810191518467885,0.642612859097127,0.839090287277701,5,4,5,25,20,25,70,4.66666666666667,"Class-4",810.9364,0,810.9364
"387",12.5666666666667,2002-08-30,3,0.191860465116282,0.497435020519836,0.34969220246238,1,3,2,5,15,10,30,2,"Class-2",37.7,0,37.7
"3870",-35.4428,2004-10-05,5,0.0258207934336524,0.642612859097127,0.830540355677154,1,4,5,5,20,25,50,3.33333333333333,"Class-3",-177.214,0,-177.214
"3871",209.9683,2004-11-06,5,0.853625170998673,0.642612859097127,0.87140902872777,5,4,5,25,20,25,70,4.66666666666667,"Class-4",1049.8415,0,1049.8415
"3872",270.31,2002-02-20,1,0.887824897400868,0,0.0535225718194254,5,1,1,25,5,5,35,2.33333333333333,"Class-2",270.31,0,270.31
"3873",190.1907,2004-10-29,25,0.838235294117685,0.941860465116279,0.861662106703146,5,5,5,25,25,25,75,5,"Class-5",4754.7675,0,4754.7675
"3874",78.7744444444444,2003-11-08,9,0.63406292749658,0.790697674418605,0.580882352941175,4,4,3,20,20,15,55,3.66666666666667,"Class-3",708.97,0,708.97
"3875",48.352,2002-07-17,1,0.482387140902852,0,0.265389876880985,3,1,2,15,5,10,30,2,"Class-2",0,48.352,48.352
"3876",22.8572,2002-01-05,1,0.292749658002736,0,0.00188098495212038,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,22.8572,22.8572
"3877",16.0285714285714,2004-10-09,7,0.22930916552668,0.732045143638851,0.834644322845417,2,4,5,10,20,25,55,3.66666666666667,"Class-3",112.2,0,112.2
"3878",212.6116,2002-02-21,1,0.855677154582805,0,0.0540355677154583,5,1,1,25,5,5,35,2.33333333333333,"Class-2",0,212.6116,212.6116
"3879",275.455384615385,2004-10-16,13,0.890731874145055,0.86234610123119,0.843707250341997,5,5,5,25,25,25,75,5,"Class-5",3580.92,0,3580.92
"388",170.996203846154,2004-12-06,26,0.820109439124521,0.944767441860465,0.925273597811217,5,5,5,25,25,25,75,5,"Class-5",4445.9013,0,4445.9013
"3880",65.8042857142857,2004-07-15,7,0.579856361149101,0.732045143638851,0.719904240766073,3,4,4,15,20,20,55,3.66666666666667,"Class-3",460.63,0,460.63
"3881",-33.4216153846154,2004-12-05,13,0.02718878248974,0.86234610123119,0.922537619699042,1,5,5,5,25,25,55,3.66666666666667,"Class-3",-434.481,0,-434.481
"3882",83.112,2002-01-13,1,0.648939808481535,0,0.0085499316005472,4,1,1,20,5,5,30,2,"Class-2",0,83.112,83.112
"3883",49.825,2004-08-09,4,0.490937072503398,0.581395348837209,0.744357045143638,3,3,4,15,15,20,50,3.33333333333333,"Class-3",199.3,0,199.3
"3884",115.16,2002-03-08,1,0.736662106703165,0,0.0721614227086183,4,1,1,20,5,5,30,2,"Class-2",115.16,0,115.16
"3885",88.8670181818182,2004-10-23,11,0.670143638850895,0.834131326949385,0.852770177838577,4,5,5,20,25,25,70,4.66666666666667,"Class-4",977.5372,0,977.5372
"3886",21.788,2002-06-03,1,0.283857729138167,0,0.193399452804378,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,21.788,21.788
"3887",338.248,2002-06-08,5,0.911935704514416,0.642612859097127,0.200752393980848,5,4,2,25,20,10,55,3.66666666666667,"Class-3",1691.24,0,1691.24
"3888",27.005,2002-11-02,2,0.329343365253074,0.352941176470588,0.43673050615595,2,2,3,10,10,15,35,2.33333333333333,"Class-2",0,54.01,54.01
"3889",156.126666666667,2003-03-22,9,0.80232558139538,0.790697674418605,0.504616963064294,5,4,3,25,20,15,60,4,"Class-4",1405.14,0,1405.14
"389",2.8175,2002-06-23,4,0.0896032831737348,0.581395348837209,0.227941176470588,1,3,2,5,15,10,30,2,"Class-2",11.27,0,11.27
"3890",39.216,2002-02-24,1,0.422195622435006,0,0.0588235294117647,3,1,1,15,5,5,25,1.66666666666667,"Class-1",0,39.216,39.216
"3891",14.58,2002-02-19,1,0.211012311901508,0,0.0531805745554036,2,1,1,10,5,5,20,1.33333333333333,"Class-1",14.58,0,14.58
"3892",8.44,2002-05-18,1,0.154582763337895,0,0.172879616963064,1,1,1,5,5,5,15,1,"Class-1",8.44,0,8.44
"3893",20.5333333333333,2003-09-04,6,0.270690834473326,0.689466484268126,0.557455540355677,2,4,3,10,20,15,45,3,"Class-3",123.2,0,123.2
"3894",99.4408,2002-02-24,1,0.701436388508904,0,0.0588235294117647,4,1,1,20,5,5,30,2,"Class-2",0,99.4408,99.4408
"3895",13.02,2002-03-14,1,0.19510943912449,0,0.0820793433652531,1,1,1,5,5,5,15,1,"Class-1",13.02,0,13.02
"3896",159.92,2002-03-11,1,0.807284541723698,0,0.0767783857729138,5,1,1,25,5,5,35,2.33333333333333,"Class-2",159.92,0,159.92
"3897",138.15,2002-02-23,1,0.77787277701781,0,0.0576265389876881,4,1,1,20,5,5,30,2,"Class-2",138.15,0,138.15
"3898",206.1912,2002-04-20,1,0.850718194254486,0,0.136285909712722,5,1,1,25,5,5,35,2.33333333333333,"Class-2",0,206.1912,206.1912
"3899",930.9,2002-04-11,1,0.970075239398148,0,0.122948016415869,5,1,1,25,5,5,35,2.33333333333333,"Class-2",930.9,0,930.9
"39",64.6090909090909,2004-01-18,11,0.572332421340618,0.834131326949385,0.612175102599178,3,5,4,15,25,20,60,4,"Class-4",710.7,0,710.7
"390",48.5966666666667,2004-05-05,9,0.484952120383016,0.790697674418605,0.673050615595074,3,4,4,15,20,20,55,3.66666666666667,"Class-3",437.37,0,437.37
"3900",238.35,2002-02-22,1,0.870554035567759,0,0.0555745554035568,5,1,1,25,5,5,35,2.33333333333333,"Class-2",238.35,0,238.35
"3901",14.805,2004-07-23,6,0.212722298221618,0.689466484268126,0.727941176470587,2,4,4,10,20,20,50,3.33333333333333,"Class-3",88.83,0,88.83
"3902",241.0496,2002-04-19,1,0.872093023255858,0,0.134404924760602,5,1,1,25,5,5,35,2.33333333333333,"Class-2",0,241.0496,241.0496
"3903",5.938,2004-03-15,5,0.129274965800275,0.642612859097127,0.642441860465115,1,4,4,5,20,20,45,3,"Class-3",29.69,0,29.69
"3904",30.302,2002-04-05,1,0.355506155950745,0,0.114911080711354,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,30.302,30.302
"3905",-33.98,2002-03-07,1,0.0263337893296853,0,0.0707934336525308,1,1,1,5,5,5,15,1,"Class-1",-33.98,0,-33.98
"3906",2.255,2002-02-22,2,0.0819083447332422,0.352941176470588,0.0555745554035568,1,2,1,5,10,5,20,1.33333333333333,"Class-1",4.51,0,4.51
"3907",30.51,2002-03-16,1,0.35995212038303,0,0.0849863201094391,2,1,1,10,5,5,20,1.33333333333333,"Class-1",0,30.51,30.51
"3908",69.69,2002-07-08,1,0.595588235294111,0,0.25188098495212,3,1,2,15,5,10,30,2,"Class-2",0,69.69,69.69
"3909",35.0366666666667,2002-09-08,3,0.397229822161411,0.497435020519836,0.362517099863201,2,3,2,10,15,10,35,2.33333333333333,"Class-2",105.11,0,105.11
"391",17.8,2004-12-28,14,0.249658002735983,0.875341997264022,0.972469220246237,2,5,5,10,25,25,60,4,"Class-4",249.2,0,249.2
